Year,party_detailed,candidatevotes,party_simplified
2012,AMERICAN THIRD POSITION,664,OTHER
2012,SOCIALISM AND LIBERATION PARTY,521,OTHER
2012,DEMOCRAT,415335,DEMOCRAT
2012,REPUBLICAN,335788,REPUBLICAN
2012,LIBERTARIAN,27788,OTHER
2012,GREEN,2691,OTHER
2012,NEW MEXICO INDEPENDENT PARTY,1174,OTHER
2012,CONSTITUTION PARTY,982,OTHER
2012,DEMOCRAT,4324228,DEMOCRAT
2012,REPUBLICAN,2223397,REPUBLICAN
2012,CONSERVATIVE,262035,OTHER
2012,WORKING FAMILIES,147643,OTHER
2012,,63881,OTHER
2012,LIBERTARIAN,47092,OTHER
2012,GREEN,39856,OTHER
2012,CONSTITUTION PARTY,6270,OTHER
2012,SOCIALISM AND LIBERATION PARTY,2039,OTHER
2012,,343,OTHER
2012,REPUBLICAN,2270395,REPUBLICAN
2012,DEMOCRAT,2178391,DEMOCRAT
2012,LIBERTARIAN,44515,OTHER
2012,,12071,OTHER
2012,REPUBLICAN,188320,REPUBLICAN
2012,DEMOCRAT,124966,DEMOCRAT
2012,LIBERTARIAN,5238,OTHER
2012,,1860,OTHER
2012,CONSTITUTION PARTY,1186,OTHER
2012,GREEN,1362,OTHER
2012,DEMOCRAT,2827621,DEMOCRAT
2012,REPUBLICAN,2661407,REPUBLICAN
2012,LIBERTARIAN,49493,OTHER
2012,GREEN,18574,OTHER
2012,INDEPENDENT,12502,OTHER
2012,CONSTITUTION PARTY,8151,OTHER
2012,SOCIALIST,2967,OTHER
2012,,107,OTHER
2012,REPUBLICAN,891325,REPUBLICAN
2012,DEMOCRAT,443547,DEMOCRAT
2012,DEMOCRAT,970488,DEMOCRAT
2012,REPUBLICAN,754175,REPUBLICAN
2012,LIBERTARIAN,24089,OTHER
2012,PACIFIC GREEN,19427,OTHER
2012,,13275,OTHER
2012,CONSTITUTION PARTY,4432,OTHER
2012,PROGRESSIVE,3384,OTHER
2012,DEMOCRAT,2990274,DEMOCRAT
2012,REPUBLICAN,2680434,REPUBLICAN
2012,LIBERTARIAN,49991,OTHER
2012,GREEN,21341,OTHER
2012,DEMOCRAT,279677,DEMOCRAT
2012,REPUBLICAN,157204,REPUBLICAN
2012,LIBERTARIAN,4388,OTHER
2012,GREEN,2421,OTHER
2012,,1381,OTHER
2012,CONSTITUTION PARTY,430,OTHER
2012,JUSTICE,416,OTHER
2012,SOCIALISM AND LIBERATION PARTY,132,OTHER
2012,REPUBLICAN,1071645,REPUBLICAN
2012,DEMOCRAT,865941,DEMOCRAT
2012,LIBERTARIAN,16321,OTHER
2012,GREEN,5446,OTHER
2012,CONSTITUTION PARTY,4765,OTHER
2012,REPUBLICAN,210610,REPUBLICAN
2012,DEMOCRAT,145039,DEMOCRAT
2012,LIBERTARIAN,5795,OTHER
2012,CONSTITUTION PARTY,2371,OTHER
2012,REPUBLICAN,1462330,REPUBLICAN
2012,DEMOCRAT,960709,DEMOCRAT
2012,INDEPENDENT,23001,OTHER
2012,GREEN,6515,OTHER
2012,CONSTITUTION PARTY,6022,OTHER
2012,REPUBLICAN,4569843,REPUBLICAN
2012,DEMOCRAT,3308124,DEMOCRAT
2012,LIBERTARIAN,88580,OTHER
2012,GREEN,24657,OTHER
2012,,2647,OTHER
2012,REPUBLICAN,740600,REPUBLICAN
2012,DEMOCRAT,251813,DEMOCRAT
2012,LIBERTARIAN,12572,OTHER
2012,JUSTICE,5335,OTHER
2012,GREEN,3817,OTHER
2012,CONSTITUTION PARTY,2871,OTHER
2012,NO PARTY AFFILIATION,393,OTHER
2012,,39,OTHER
2012,DEMOCRAT,199239,DEMOCRAT
2012,REPUBLICAN,92698,REPUBLICAN
2012,LIBERTARIAN,3487,OTHER
2012,,2043,OTHER
2012,JUSTICE,1128,OTHER
2012,SOCIALISM AND LIBERATION PARTY,695,OTHER
2012,DEMOCRAT,1971820,DEMOCRAT
2012,REPUBLICAN,1822522,REPUBLICAN
2012,LIBERTARIAN,31216,OTHER
2012,CONSTITUTION PARTY,13058,OTHER
2012,GREEN,8627,OTHER
2012,,7246,OTHER
2012,DEMOCRAT,1755396,DEMOCRAT
2012,REPUBLICAN,1290670,REPUBLICAN
2012,LIBERTARIAN,42202,OTHER
2012,GREEN,20928,OTHER
2012,CONSTITUTION PARTY,8851,OTHER
2012,JUSTICE,4946,OTHER
2012,SOCIALISM AND LIBERATION PARTY,1318,OTHER
2012,SOCIALIST WORKERS,1205,OTHER
2012,REPUBLICAN,417655,REPUBLICAN
2012,DEMOCRAT,238269,DEMOCRAT
2012,LIBERTARIAN,6302,OTHER
2012,MOUNTAIN PARTY,4406,OTHER
2012,NO PARTY AFFILIATION,3806,OTHER
2012,DEMOCRAT,1620985,DEMOCRAT
2012,REPUBLICAN,1410966,REPUBLICAN
2012,INDEPENDENT,29383,OTHER
2012,,5170,OTHER
2012,CONSTITUTION PARTY,4930,OTHER
2012,REPUBLICAN,170962,REPUBLICAN
2012,DEMOCRAT,69286,DEMOCRAT
2012,LIBERTARIAN,5326,OTHER
2012,,2035,OTHER
2012,CONSTITUTION PARTY,1452,OTHER
2012,,1367,OTHER
2012,,273,OTHER
2016,REPUBLICAN,1318255,REPUBLICAN
2016,DEMOCRAT,729547,DEMOCRAT
2016,LIBERTARIAN,44467,OTHER
2016,,21712,OTHER
2016,GREEN,9391,OTHER
2016,REPUBLICAN,163387,REPUBLICAN
2016,DEMOCRAT,116454,DEMOCRAT
2016,LIBERTARIAN,18725,OTHER
2016,,9201,OTHER
2016,GREEN,5735,OTHER
2016,CONSTITUTION PARTY,3866,OTHER
2016,NO PARTY AFFILIATION,1240,OTHER
2016,REPUBLICAN,1252401,REPUBLICAN
2016,DEMOCRAT,1161167,DEMOCRAT
2016,LIBERTARIAN,106327,OTHER
2016,GREEN,34345,OTHER
2016,INDEPENDENT,17473,OTHER
2016,CONSTITUTION PARTY,1058,OTHER
2016,NO PARTY AFFILIATION,311,OTHER
2016,DEMOCRAT,42,DEMOCRAT
2016,AMERICAN DELTA PARTY,29,OTHER
2016,WE THE PEOPLE,12,OTHER
2016,REPUBLICAN,684872,REPUBLICAN
2016,DEMOCRAT,380494,DEMOCRAT
2016,LIBERTARIAN,29829,OTHER
2016,BETTER FOR AMERICA,13255,OTHER
2016,GREEN,9473,OTHER
2016,PROHIBITION,4709,OTHER
2016,CONSTITUTION PARTY,4613,OTHER
2016,INDEPENDENT,3390,OTHER
2016,DEMOCRAT,8753788,DEMOCRAT
2016,REPUBLICAN,4483810,REPUBLICAN
2016,LIBERTARIAN,478500,OTHER
2016,GREEN,278657,OTHER
2016,,120739,OTHER
2016,PEACE & FREEDOM,66101,OTHER
2016,DEMOCRAT,1338870,DEMOCRAT
2016,REPUBLICAN,1202484,REPUBLICAN
2016,LIBERTARIAN,144121,OTHER
2016,GREEN,38437,OTHER
2016,UNAFFILIATED,31485,OTHER
2016,AMERICAN CONSTITUTION PARTY,11699,OTHER
2016,VETERANS PARTY OF AMERICA,5028,OTHER
2016,AMERICAN DELTA PARTY,1255,OTHER
2016,INDEPENDENT AMERICAN,1096,OTHER
2016,INDEPENDENT PEOPLE OF COLORADO,872,OTHER
2016,AMERICAN SOLIDARITY PARTY,862,OTHER
2016,NUTRITION PARTY,751,OTHER
2016,AMERICA'S PARTY,710,OTHER
2016,SOCIALISM AND LIBERATION PARTY,531,OTHER
2016,SOCIALIST WORKERS,452,OTHER
2016,KOTLIKOFF FOR PRESIDENT,392,OTHER
2016,NONVIOLENT RESISTANCE/PACIFIST,382,OTHER
2016,APPROVAL VOTING PARTY,337,OTHER
2016,SOCIALIST PARTY USA,271,OTHER
2016,PROHIBITION,185,OTHER
2016,DEMOCRAT,897572,DEMOCRAT
2016,REPUBLICAN,673215,REPUBLICAN
2016,LIBERTARIAN,48676,OTHER
2016,GREEN,22841,OTHER
2016,,2616,OTHER
2016,DEMOCRAT,235603,DEMOCRAT
2016,REPUBLICAN,185127,REPUBLICAN
2016,LIBERTARIAN,14757,OTHER
2016,GREEN,6103,OTHER
2016,DEMOCRAT,282830,DEMOCRAT
2016,REPUBLICAN,12723,REPUBLICAN
2016,,6551,OTHER
2016,LIBERTARIAN,4906,OTHER
2016,GREEN,4258,OTHER
2016,,1064,OTHER
2016,,243,OTHER
2016,REPUBLICAN,4617886,REPUBLICAN
2016,DEMOCRAT,4504975,DEMOCRAT
2016,LIBERTARIAN,207043,OTHER
2016,GREEN,64399,OTHER
2016,CONSTITUTION PARTY,16475,OTHER
2016,REFORM PARTY,9108,OTHER
2016,,153,OTHER
2016,REPUBLICAN,2089104,REPUBLICAN
2016,DEMOCRAT,1877963,DEMOCRAT
2016,LIBERTARIAN,125306,OTHER
2016,,22359,OTHER
2016,DEMOCRAT,266891,DEMOCRAT
2016,REPUBLICAN,128847,REPUBLICAN
2016,LIBERTARIAN,15954,OTHER
2016,GREEN,12737,OTHER
2016,,8289,OTHER
2016,CONSTITUTION PARTY,4508,OTHER
2016,,438,OTHER
2016,REPUBLICAN,409055,REPUBLICAN
2016,DEMOCRAT,189765,DEMOCRAT
2016,INDEPENDENT,60748,OTHER
2016,LIBERTARIAN,28331,OTHER
2016,CONSTITUTION PARTY,2356,OTHER
2016,DEMOCRAT,3090729,DEMOCRAT
2016,REPUBLICAN,2146015,REPUBLICAN
2016,LIBERTARIAN,209596,OTHER
2016,GREEN,76802,OTHER
2016,,13282,OTHER
2016,REPUBLICAN,1557286,REPUBLICAN
2016,DEMOCRAT,1033126,DEMOCRAT
2016,LIBERTARIAN,133993,OTHER
2016,GREEN,7841,OTHER
2016,CONSTITUTION PARTY,1937,OTHER
2016,INDEPENDENT,718,OTHER
2016,SOCIALIST PARTY USA,57,OTHER
2016,REPUBLICAN,800983,REPUBLICAN
2016,DEMOCRAT,653669,DEMOCRAT
2016,LIBERTARIAN,59186,OTHER
2016,,17746,OTHER
2016,NOMINATED BY PETITION,12366,OTHER
2016,GREEN,11479,OTHER
2016,CONSTITUTION PARTY,5335,OTHER
2016,NEW INDEPENDENT PARTY IOWA,2247,OTHER
2016,LEGAL MARIJUANA NOW,2246,OTHER
2016,SOCIALISM AND LIBERATION PARTY,323,OTHER
2016,REPUBLICAN,671018,REPUBLICAN
2016,DEMOCRAT,427005,DEMOCRAT
2016,LIBERTARIAN,55406,OTHER
2016,INDEPENDENT,23506,OTHER
2016,,7467,OTHER
2016,REPUBLICAN,1202971,REPUBLICAN
2016,DEMOCRAT,628854,DEMOCRAT
2016,LIBERTARIAN,53752,OTHER
2016,INDEPENDENT,22780,OTHER
2016,GREEN,13913,OTHER
2016,AMERICAN DELTA PARTY,1128,OTHER
2016,,751,OTHER
2016,REPUBLICAN,1178638,REPUBLICAN
2016,DEMOCRAT,780154,DEMOCRAT
2016,LIBERTARIAN,37978,OTHER
2016,,18231,OTHER
2016,GREEN,14031,OTHER
2016,DEMOCRAT,357735,DEMOCRAT
2016,REPUBLICAN,335593,REPUBLICAN
2016,LIBERTARIAN,38105,OTHER
2016,,23965,OTHER
2016,GREEN,14251,OTHER
2016,UNENROLLED,2243,OTHER
2016,DEMOCRAT,1677928,DEMOCRAT
2016,REPUBLICAN,943169,REPUBLICAN
2016,LIBERTARIAN,79605,OTHER
2016,GREEN,35945,OTHER
2016,,33263,OTHER
2016,,10921,OTHER
2016,NO PARTY AFFILIATION,278,OTHER
2016,REPUBLICAN,259,REPUBLICAN
2016,DEMOCRAT,78,DEMOCRAT
2016,DEMOCRAT,1995196,DEMOCRAT
2016,REPUBLICAN,1090893,REPUBLICAN
2016,LIBERTARIAN,138018,OTHER
2016,,53775,OTHER
2016,,50488,OTHER
2016,GREEN,47661,OTHER
2016,,2790,OTHER
2016,REPUBLICAN,2279543,REPUBLICAN
2016,DEMOCRAT,2268839,DEMOCRAT
2016,LIBERTARIAN,172136,OTHER
2016,GREEN,51463,OTHER
2016,U.S. TAXPAYERS PARTY,16139,OTHER
2016,,8955,OTHER
2016,NATURAL LAW,2209,OTHER
2016,DEMOCRAT,1367705,DEMOCRAT
2016,REPUBLICAN,1322949,REPUBLICAN
2016,LIBERTARIAN,112972,OTHER
2016,INDEPENDENCE,53075,OTHER
2016,GREEN,36986,OTHER
2016,,27247,OTHER
2016,LEGAL MARIJUANA NOW,11291,OTHER
2016,CONSTITUTION PARTY,9456,OTHER
2016,SOCIALIST WORKERS,1671,OTHER
2016,AMERICAN DELTA PARTY,1430,OTHER
2016,REPUBLICAN,700714,REPUBLICAN
2016,DEMOCRAT,485131,DEMOCRAT
2016,LIBERTARIAN,14435,OTHER
2016,CONSTITUTION PARTY,3987,OTHER
2016,GREEN,3731,OTHER
2016,PROHIBITION,715,OTHER
2016,AMERICAN DELTA PARTY,644,OTHER
2016,REPUBLICAN,1594511,REPUBLICAN
2016,DEMOCRAT,1071068,DEMOCRAT
2016,LIBERTARIAN,97359,OTHER
2016,GREEN,25419,OTHER
2016,CONSTITUTION PARTY,13092,OTHER
2016,,7156,OTHER
2016,REPUBLICAN,279240,REPUBLICAN
2016,DEMOCRAT,177709,DEMOCRAT
2016,LIBERTARIAN,28037,OTHER
2016,GREEN,7970,OTHER
2016,AMERICAN DELTA PARTY,1570,OTHER
2016,REPUBLICAN,495961,REPUBLICAN
2016,DEMOCRAT,284494,DEMOCRAT
2016,LIBERTARIAN,38946,OTHER
2016,,16051,OTHER
2016,NOMINATED BY PETITION,8775,OTHER
2016,DEMOCRAT,539260,DEMOCRAT
2016,REPUBLICAN,512058,REPUBLICAN
2016,LIBERTARIAN,37384,OTHER
2016,,28863,OTHER
2016,INDEPENDENT AMERICAN,5268,OTHER
2016,NO PARTY AFFILIATION,2552,OTHER
2016,DEMOCRAT,348526,DEMOCRAT
2016,REPUBLICAN,345790,REPUBLICAN
2016,LIBERTARIAN,30777,OTHER
2016,,9618,OTHER
2016,GREEN,6496,OTHER
2016,,2411,OTHER
2016,AMERICAN DELTA PARTY,678,OTHER
2016,DEMOCRAT,2148278,DEMOCRAT
2016,REPUBLICAN,1601933,REPUBLICAN
2016,LIBERTARIAN,72477,OTHER
2016,GREEN,37772,OTHER
2016,CONSTITUTION PARTY,6161,OTHER
2016,SOCIALIST WORKERS,2156,OTHER
2016,AMERICAN DELTA PARTY,1838,OTHER
2016,WORKERS WORLD PARTY,1749,OTHER
2016,SOCIALISM AND LIBERATION PARTY,1682,OTHER
2016,DEMOCRAT,385234,DEMOCRAT
2016,REPUBLICAN,319667,REPUBLICAN
2016,LIBERTARIAN,74541,OTHER
2016,GREEN,9879,OTHER
2016,BETTER FOR AMERICA,5825,OTHER
2016,CONSTITUTION PARTY,1514,OTHER
2016,SOCIALISM AND LIBERATION PARTY,1184,OTHER
2016,AMERICAN DELTA PARTY,475,OTHER
2016,DEMOCRAT,4379789,DEMOCRAT
2016,REPUBLICAN,2527142,REPUBLICAN
2016,CONSERVATIVE,292392,OTHER
2016,WORKING FAMILIES,140041,OTHER
2016,INDEPENDENCE,119156,OTHER
2016,GREEN,107934,OTHER
2016,,77179,OTHER
2016,LIBERTARIAN,57442,OTHER
2016,,48447,OTHER
2016,WOMEN'S EQUALITY,36294,OTHER
2016,,12816,OTHER
2016,,3452,OTHER
2016,REPUBLICAN,2362631,REPUBLICAN
2016,DEMOCRAT,2189316,DEMOCRAT
2016,LIBERTARIAN,130126,OTHER
2016,,47386,OTHER
2016,,12105,OTHER
2016,REPUBLICAN,216794,REPUBLICAN
2016,DEMOCRAT,93758,DEMOCRAT
2016,LIBERTARIAN,21434,OTHER
2016,,6397,OTHER
2016,GREEN,3780,OTHER
2016,CONSTITUTION PARTY,1833,OTHER
2016,AMERICAN DELTA PARTY,364,OTHER
2016,REPUBLICAN,2841005,REPUBLICAN
2016,DEMOCRAT,2394164,DEMOCRAT
2016,NO PARTY AFFILIATION,198733,OTHER
2016,GREEN,46271,OTHER
2016,,16314,OTHER
2016,REPUBLICAN,949136,REPUBLICAN
2016,DEMOCRAT,420375,DEMOCRAT
2016,LIBERTARIAN,83481,OTHER
2016,DEMOCRAT,1002106,DEMOCRAT
2016,REPUBLICAN,782403,REPUBLICAN
2016,LIBERTARIAN,94231,OTHER
2016,,72594,OTHER
2016,GREEN,50002,OTHER
2016,REPUBLICAN,2970733,REPUBLICAN
2016,DEMOCRAT,2926441,DEMOCRAT
2016,LIBERTARIAN,146715,OTHER
2016,GREEN,49941,OTHER
2016,CONSTITUTION PARTY,21572,OTHER
2016,DEMOCRAT,252525,DEMOCRAT
2016,REPUBLICAN,180543,REPUBLICAN
2016,LIBERTARIAN,14746,OTHER
2016,,9439,OTHER
2016,GREEN,6220,OTHER
2016,AMERICAN DELTA PARTY,671,OTHER
2016,REPUBLICAN,1155389,REPUBLICAN
2016,DEMOCRAT,855373,DEMOCRAT
2016,LIBERTARIAN,49204,OTHER
2016,INDEPENDENCE,21016,OTHER
2016,GREEN,13034,OTHER
2016,CONSTITUTION PARTY,5765,OTHER
2016,AMERICAN,3246,OTHER
2016,REPUBLICAN,227721,REPUBLICAN
2016,DEMOCRAT,117458,DEMOCRAT
2016,LIBERTARIAN,20850,OTHER
2016,CONSTITUTION PARTY,4064,OTHER
2016,REPUBLICAN,1522925,REPUBLICAN
2016,DEMOCRAT,870695,DEMOCRAT
2016,INDEPENDENT,100618,OTHER
2016,,13789,OTHER
2016,REPUBLICAN,4685047,REPUBLICAN
2016,DEMOCRAT,3877868,DEMOCRAT
2016,LIBERTARIAN,283492,OTHER
2016,GREEN,71558,OTHER
2016,,51261,OTHER
2016,REPUBLICAN,515211,REPUBLICAN
2016,DEMOCRAT,310674,DEMOCRAT
2016,NO PARTY AFFILIATION,255060,OTHER
2016,LIBERTARIAN,39608,OTHER
2016,CONSTITUTION PARTY,8032,OTHER
2016,INDEPENDENT AMERICAN,2732,OTHER
2016,DEMOCRAT,178573,DEMOCRAT
2016,REPUBLICAN,95369,REPUBLICAN
2016,,22899,OTHER
2016,LIBERTARIAN,10078,OTHER
2016,GREEN,6758,OTHER
2016,,4574,OTHER
2016,INDEPENDENT,1063,OTHER
2016,,826,OTHER
2016,LIBERTY UNION PARTY,327,OTHER
2016,DEMOCRAT,1981473,DEMOCRAT
2016,REPUBLICAN,1769443,REPUBLICAN
2016,LIBERTARIAN,118274,OTHER
2016,INDEPENDENT,54054,OTHER
2016,,31870,OTHER
2016,GREEN,27638,OTHER
2016,DEMOCRAT,1742718,DEMOCRAT
2016,REPUBLICAN,1221747,REPUBLICAN
2016,LIBERTARIAN,160879,OTHER
2016,,107805,OTHER
2016,GREEN,58417,OTHER
2016,CONSTITUTION PARTY,17623,OTHER
2016,SOCIALIST WORKERS,4307,OTHER
2016,SOCIALISM AND LIBERATION PARTY,3523,OTHER
2016,REPUBLICAN,489371,REPUBLICAN
2016,DEMOCRAT,188794,DEMOCRAT
2016,LIBERTARIAN,23004,OTHER
2016,GREEN,8075,OTHER
2016,CONSTITUTION PARTY,3807,OTHER
2016,REPUBLICAN,1405284,REPUBLICAN
2016,DEMOCRAT,1382536,DEMOCRAT
2016,LIBERTARIAN,106674,OTHER
2016,GREEN,31072,OTHER
2016,,22764,OTHER
2016,,12386,OTHER
2016,CONSTITUTION PARTY,12162,OTHER
2016,WORKERS WORLD PARTY,1770,OTHER
2016,AMERICAN DELTA PARTY,1502,OTHER
2016,REPUBLICAN,174419,REPUBLICAN
2016,DEMOCRAT,55973,DEMOCRAT
2016,LIBERTARIAN,13287,OTHER
2016,,6904,OTHER
2016,INDEPENDENT,3224,OTHER
2016,,2661,OTHER
2016,CONSTITUTION PARTY,2042,OTHER
2016,,278,OTHER
2020,DEMOCRAT,849624,DEMOCRAT
2020,REPUBLICAN,1441170,REPUBLICAN
2020,LIBERTARIAN,25176,OTHER
2020,,7312,OTHER
2020,DEMOCRAT,153778,DEMOCRAT
2020,REPUBLICAN,189951,REPUBLICAN
2020,LIBERTARIAN,8897,OTHER
2020,ALLIANCE,318,OTHER
2020,INDEPENDENT,825,OTHER
2020,GREEN,2673,OTHER
2020,CONSTITUTION PARTY,1127,OTHER
2020,,1961,OTHER
2020,DEMOCRAT,1672143,DEMOCRAT
2020,REPUBLICAN,1661686,REPUBLICAN
2020,LIBERTARIAN,51465,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,190,OTHER
2020,CONSTITUTION PARTY,36,OTHER
2020,INDEPENDENT,236,OTHER
2020,INDEPENDENT,13,OTHER
2020,GREEN,1557,OTHER
2020,AMERICAN SOLIDARITY PARTY,1713,OTHER
2020,CONSTITUTION PARTY,2108,OTHER
2020,DEMOCRAT,423932,DEMOCRAT
2020,GREEN,2980,OTHER
2020,INDEPENDENT,2141,OTHER
2020,INDEPENDENT,1475,OTHER
2020,INDEPENDENT,4099,OTHER
2020,INDEPENDENT,2812,OTHER
2020,INDEPENDENT,1321,OTHER
2020,LIBERTARIAN,13133,OTHER
2020,LIFE AND LIBERTY PARTY,1372,OTHER
2020,REPUBLICAN,760647,REPUBLICAN
2020,PARTY FOR SOCIALISM AND LIBERATION,1336,OTHER
2020,DEMOCRAT,11110250,DEMOCRAT
2020,REPUBLICAN,6006429,REPUBLICAN
2020,LIBERTARIAN,187895,OTHER
2020,GREEN,81029,OTHER
2020,AMERICAN INDEPENDENT,60160,OTHER
2020,PEACE & FREEDOM,51037,OTHER
2020,AMERICAN SOLIDARITY PARTY,2605,OTHER
2020,INDEPENDENT,611,OTHER
2020,INDEPENDENT,559,OTHER
2020,INDEPENDENT,185,OTHER
2020,INDEPENDENT,121,OTHER
2020,DEMOCRAT,1804352,DEMOCRAT
2020,REPUBLICAN,1364607,REPUBLICAN
2020,LIBERTARIAN,52460,OTHER
2020,GREEN,8986,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,1035,OTHER
2020,ALLIANCE,636,OTHER
2020,INDEPENDENT,572,OTHER
2020,INDEPENDENT,8089,OTHER
2020,CONSTITUTION PARTY,5061,OTHER
2020,UNITY PARTY,2730,OTHER
2020,APPROVAL VOTING PARTY,355,OTHER
2020,AMERICAN SOLIDARITY PARTY,25515,OTHER
2020,INDEPENDENT,2011,OTHER
2020,PROHIBITION PARTY,568,OTHER
2020,PROGRESSIVE PARTY,379,OTHER
2020,INDEPENDENT,495,OTHER
2020,SOCIALIST WORKERS PARTY,354,OTHER
2020,SOCIALIST EQUALITY PARTY,196,OTHER
2020,INDEPENDENT AMERICAN PARTY,762,OTHER
2020,INDEPENDENT,614,OTHER
2020,INDEPENDENT,175,OTHER
2020,INDEPENDENT,4,OTHER
2020,NON-AFFILIATED,24,OTHER
2020,DEMOCRAT,1080831,DEMOCRAT
2020,REPUBLICAN,714717,REPUBLICAN
2020,LIBERTARIAN,20230,OTHER
2020,GREEN,7538,OTHER
2020,AMERICAN SOLIDARITY PARTY,219,OTHER
2020,INDEPENDENT,11,OTHER
2020,,0,OTHER
2020,,1,OTHER
2020,NON-AFFILIATED,6,OTHER
2020,,2,OTHER
2020,ALLIANCE,13,OTHER
2020,,12,OTHER
2020,INDEPENDENT,22,OTHER
2020,INDEPENDENT,255,OTHER
2020,,7,OTHER
2020,AMERICAN SOLIDARITY PARTY,87,OTHER
2020,INDEPENDENT,5,OTHER
2020,,1,OTHER
2020,,3,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,14,OTHER
2020,INDEPENDENT,28,OTHER
2020,INDEPENDENT,169,OTHER
2020,NON-AFFILIATED,1,OTHER
2020,,1,OTHER
2020,INDEPENDENT,8,OTHER
2020,,2,OTHER
2020,INDEPENDENT,1,OTHER
2020,INDEPENDENT,2,OTHER
2020,,4,OTHER
2020,INDEPENDENT,2,OTHER
2020,NON-AFFILIATED,1,OTHER
2020,DEMOCRAT,296268,DEMOCRAT
2020,REPUBLICAN,200603,REPUBLICAN
2020,LIBERTARIAN,5000,OTHER
2020,GREEN,2139,OTHER
2020,DEMOCRAT,317323,DEMOCRAT
2020,REPUBLICAN,18586,REPUBLICAN
2020,LIBERTARIAN,2036,OTHER
2020,DC STATEHOOD GREEN,1726,OTHER
2020,INDEPENDENT,855,OTHER
2020,,3137,OTHER
2020,INDEPENDENT,693,OTHER
2020,DEMOCRAT,5297045,DEMOCRAT
2020,REPUBLICAN,5668731,REPUBLICAN
2020,LIBERTARIAN,70324,OTHER
2020,GREEN,14721,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,5712,OTHER
2020,ALLIANCE,5966,OTHER
2020,,9,OTHER
2020,CONSTITUTION PARTY,3902,OTHER
2020,NON-AFFILIATED,8,OTHER
2020,,2,OTHER
2020,INDEPENDENT,181,OTHER
2020,AMERICAN SOLIDARITY PARTY,854,OTHER
2020,,1,OTHER
2020,,10,OTHER
2020,AMERICAN SOLIDARITY PARTY,701,OTHER
2020,,6,OTHER
2020,,1,OTHER
2020,CONSTITUTION PARTY,61,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,159,OTHER
2020,GREEN,1013,OTHER
2020,INDEPENDENT,181,OTHER
2020,NON-AFFILIATED,6,OTHER
2020,,2,OTHER
2020,,11,OTHER
2020,INDEPENDENT,65,OTHER
2020,,8,OTHER
2020,INDEPENDENT,8,OTHER
2020,INDEPENDENT,7,OTHER
2020,,5,OTHER
2020,DEMOCRAT,2473633,DEMOCRAT
2020,REPUBLICAN,2461854,REPUBLICAN
2020,LIBERTARIAN,62229,OTHER
2020,DEMOCRAT,366130,DEMOCRAT
2020,REPUBLICAN,196864,REPUBLICAN
2020,LIBERTARIAN,5539,OTHER
2020,GREEN,3822,OTHER
2020,AMERICAN SHOPPING PARTY,1183,OTHER
2020,CONSTITUTION PARTY,931,OTHER
2020,,4927,OTHER
2020,,388,OTHER
2020,DEMOCRAT,287021,DEMOCRAT
2020,REPUBLICAN,554119,REPUBLICAN
2020,LIBERTARIAN,16404,OTHER
2020,GREEN,407,OTHER
2020,INDEPENDENT,2808,OTHER
2020,CONSTITUTION PARTY,1886,OTHER
2020,INDEPENDENT,1491,OTHER
2020,INDEPENDENT,3632,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,49,OTHER
2020,AMERICAN SOLIDARITY PARTY,163,OTHER
2020,INDEPENDENT,1,OTHER
2020,,1,OTHER
2020,NON-AFFILIATED,7,OTHER
2020,,4,OTHER
2020,INDEPENDENT,21,OTHER
2020,DEMOCRAT,3471915,DEMOCRAT
2020,REPUBLICAN,2446891,REPUBLICAN
2020,LIBERTARIAN,66544,OTHER
2020,GREEN,30494,OTHER
2020,AMERICAN SOLIDARITY PARTY,9548,OTHER
2020,PARTY FOR SOCIALISM AND LIBERATION,8046,OTHER
2020,,84,OTHER
2020,INDEPENDENT,78,OTHER
2020,INDEPENDENT,75,OTHER
2020,NON-AFFILIATED,18,OTHER
2020,CONSTITUTION PARTY,18,OTHER
2020,,8,OTHER
2020,,7,OTHER
2020,INDEPENDENT,5,OTHER
2020,,4,OTHER
2020,INDEPENDENT,3,OTHER
2020,,2,OTHER
2020,,1,OTHER
2020,,1,OTHER
2020,,1,OTHER
2020,DEMOCRAT,1242416,DEMOCRAT
2020,REPUBLICAN,1729519,REPUBLICAN
2020,LIBERTARIAN,59232,OTHER
2020,GREEN,988,OTHER
2020,AMERICAN SOLIDARITY PARTY,893,OTHER
2020,,23,OTHER
2020,,17,OTHER
2020,,13,OTHER
2020,,5,OTHER
2020,,4,OTHER
2020,,4,OTHER
2020,,2,OTHER
2020,,1,OTHER
2020,NON-AFFILIATED,1,OTHER
2020,REPUBLICAN,897672,REPUBLICAN
2020,DEMOCRAT,759061,DEMOCRAT
2020,INDEPENDENT,1082,OTHER
2020,CONSTITUTION PARTY,1707,OTHER
2020,GENEOLOGY KNOW YOUR FAMILY HISTORY PARTY,546,OTHER
2020,GREEN,3075,OTHER
2020,LIBERTARIAN,19637,OTHER
2020,INDEPENDENT,544,OTHER
