ActorId,NameData,NameOrig,NameOrigFull,NameOrigFullEng,NameChange,NewName,NewNameFullMotherTongue,NewNameFullEng,Org,ConflictId,DyadId,PrimaryParty,OSID,OSCoalition,OSCoalitionID,NSID,NSCoalition,NSCoalitionID,Splinter,NamePrev,ActorIdPrev,SplitTemp,NameSplitTemp,ActorIdSplitTemp,Alliance,NameAlliance,ActorIdAlliance,JoinGroup,GroupName,ActorIdGroup,Location,GWNOLoc,Region,Version
6276,Sabaneta - Pavilion I gang,Sabaneta - Pavilion I gang,Sabaneta - Pavilion I gang,Sabaneta - Pavilion I gang,0,,,,1,,,0,,0,,14625,0,,0,,,0,,,0,,,0,,,Venezuela,101,5,23.1
6287,IPOB,IPOB,Indigenous People of Biafra,Indigenous People of Biafra,0,,,,1,303,14636,1,15050,0,,,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
6288,SDF,SDF,Syrian Democratic Forces,Syrian Democratic Forces,0,,,,1,13809,14784,1,14773,0,,"14637, 14902, 14815, 14944, 16140, 16142, 16145, 16141, 16135",0,,0,,,0,,,0,,,0,,,"Syria, Turkey","652, 640",2,23.1
6294,Hamar (Ethiopia),Hamar (Ethiopia),Hamar (Ethiopia),Hamar (Ethiopia),0,,,,3,,,0,,0,,"14644, 14645",0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
6297,FPB,Forebu,Les Forces Republicaines du Burundi,Republican Forces of Burundi,1,FPB,Forces Populaires du Burundi,Popular Forces of Burundi,1,287,14649,1,,0,,,0,,0,,,0,,,0,,,0,,,Burundi,516,4,23.1
6302,Jaysh al-Jihad (Saraya al- Jihad),Jaysh al-Jihad (Saraya al- Jihad),Jaysh al-Jihad,Jihad Army,0,,,,1,,,0,,0,,14908,0,,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6306,Tahrir al- Sham Army,Tahrir al- Sham Army,Tahrir al- Sham Army,Tahrir al- Sham Army,0,,,,1,,,0,,0,,14948,0,,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6320,UNLFW,UNLFW,United Liberation Front of Western South East Asia,United Liberation Front of Western South East Asia,0,,,,1,13653,14685,1,,0,,,0,,0,,,0,,,0,,,0,,,India,750,3,23.1
6333,Southern Front,Southern Front,Southern Front,Southern Front,0,,,,1,,,0,,0,,"14710, 14876, 15523, 15542, 16105, 16106, 14761",1,"6532, 7036, 7056, 7491, 7492, 6378",0,,,0,,,0,,,0,,,"Syria, Jordan","652, 663",2,23.1
6341,Pakam Dinka,Pakam Dinka,Pakam Dinka,Pakam Dinka,0,,,,3,,,0,,0,,"15335, 14724",1,6344,0,,,0,,,0,,,0,,,South Sudan,626,4,23.1
6343,Rup Dinka,Rup Dinka,Rup Dinka,Rup Dinka,0,,,,3,,,0,,0,,"14724, 15335",0,,0,,,0,,,0,,,0,,,South Sudan,626,4,23.1
6342,Kuei Dinka,Kuei Dinka,Kuei Dinka,Kuei Dinka,0,,,,3,,,0,,0,,14724,1,6344,0,,,0,,,0,,,0,,,South Sudan,626,4,23.1
6348,CM-FPR,CM-FPR,Coordination des Mouvements et Front Patriotique de Résistance ,Coordination of Movements and Fronts of Patriotic Resistance,0,,,,1,,,0,,0,,14733,1,6349,0,,,0,,,0,,,0,,,Mali,432,4,23.1
6354,MPC,MPC,Mouvement patriotique de Centrafrique,Patriotic Movement for the Central African Republic ,0,,,,1,,,1,6354,1,"6699, 6968, 7306","15177, 15617, 15432",1,6968,1,UPC,5999,0,,,1,CPC,7870,0,,,Central African Republic,482,4,23.1
6359,JAK-T,JAK-T,Jund al-Khilafah-Tunisia,Soldiers of the Caliphate,0,,,,1,343,14744,1,,0,,,0,,0,,,0,,,0,,,0,,,Tunisia,616,4,23.1
6369,Jaysh al-Sanadid,Jaysh al-Sanadid,Jaysh al-Sanadid,Forces of the Brave,0,,,,1,,,0,,0,,"14754, 14756, 15675",1,"6367, 6370, 7150",0,,,0,,,1,SDF,6288,0,,,Syria,652,2,23.1
6366,MFS,MFS,Mawtbo Fulhoyo Suryoyo,Syriac Military Council,0,,,,1,,,0,,0,,"14754, 14756, 15675",1,"6367, 6370",0,,,0,,,1,SDF,6288,0,,,Syria,652,2,23.1
6368,Khabour Guards,Khabour Guards,Na?ore d'Khabour,Khabour Guards,0,,,,1,,,0,,0,,"14754, 14756, 15675",1,6367,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6371,DPF,Derna Mujahideen Shura Council,Majlis Sh?r? al-Muj?hid?n Darnah,Derna Mujahideen Shura Council,1,DPF,Derna Protection Force,Derna Protection Force,1,,,0,,0,,"14757, 14785",0,,0,,,0,,,0,,,0,,,Libya,620,4,23.1
6377,Jaysh al-Islam,Liwa al-Islam,Liwa al-Islam,Brigade of Islam,1,Jaysh al-Islam,Jaysh al-Islam,Army of Islam,1,,,0,,0,,"14779, 16061, 15240, 14778, 15105, 14908, 14814, 14815, 14816, 14902, 14948, 15529, 15680, 16105, 16106, 16112, 14761",1,"6390, 6410, 6572, 6436, 6495, 6600, 7042, 7155, 7491, 7492, 7498, 6378",1,Islamic Front,5575,0,,,1,"Islamic Front, SNA","5575, 7514",0,,,Syria,652,2,23.1
6273,Aknaf Bait al-Maqdis,Aknaf Bait al-Maqdis,Aknaf Bait al-Maqdis,Defenders of Jerusalem,0,,,,1,,,0,,0,,"14761, 15680, 16105, 16106",1,"7155, 7491, 7492, 6378",0,,,0,,,0,,,0,,,Syria,652,2,23.1
7654,Sham al-Rasul Brigade,Sham al-Rasul Brigade,Liwa Sham al-Rasul ,Sham al-Rasul Brigade,0,,,,1,,,0,,0,,"14761, 15680, 16105, 16106",1,6378,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6404,Sham Legion,Sham Legion,Faylaq Al-Sham,Sham Legion,0,,,,1,,,0,,0,,"14764, 14901, 14814, 14815, 16089, 16140, 16142, 16313, 14943, 14944",1,"6564, 6380, 6436, 7477, 7520, 7524, 7663, 6599",0,,,0,,,0,,,1,National Front for Liberation,7128,"Syria, Turkey","652, 640",2,23.1
6228,Ajnad al-Sham,Ajnad al-Sham,Ajnad al-Sham,Soldiers of the Levant,0,,,,1,,,0,,0,,"14764, 14901, 14814, 14815, 16089, 16140, 16142, 16313, 14943, 14944, 15105",1,"6380, 6410",0,,,0,,,0,,,0,,,"Syria, Turkey","652, 640",2,23.1
6383,Jaysh al-Sunna,Jaysh al-Sunna,Jaysh al-Sunna,Jaysh al-Sunna,0,,,,1,,,0,,0,,"14764, 14901, 14814, 14815, 16089, 16140, 16142, 16313, 14943, 14944, 15105, 14816, 14902",1,"6380, 6436, 6495",0,,,0,,,1,HTS,6815,0,,,"Syria, Turkey","652, 640",2,23.1
6405,Liwa al-Haq Idlib,Liwa al-Haq Idlib,Liwa al-Haq ,Truth Brigade,0,,,,1,,,0,,0,,"14764, 14901, 14814, 14815, 16089, 16140, 16142, 16313, 14943, 14944, 15105, 14816, 14902",1,6380,1,Islamic Front,5575,0,,,1,HTS,6815,0,,,"Syria, Turkey","652, 640",2,23.1
6393,Authenticity and Development Front,Authenticity and Development Front,Jabhat al-Asala wal Tanmiya,Authenticity and Development Front,0,,,,1,,,0,,0,,"14778, 14814, 14815, 14816, 14902, 16006, 16259, 14943, 14944, 16749",1,"6390, 6436, 6495, 7426, 7612, 6599, 8050",0,,,0,,,0,,,0,,,Syria,652,2,23.1
6392,Martyr Lieutenant Ahmed Abdou Brigades,Martyr Lieutenant Ahmed Abdou Brigades,Quwwat al-Shaheed Ahmad al-Abdo,Martyr Lieutenant Ahmed Abdou Brigades,0,,,,1,,,0,,0,,"14778, 14814, 14815, 14816, 14902, 16006, 16259, 14943, 14944, 16749, 14948, 16112",1,"6390, 6600, 7498",0,,,0,,,0,,,0,,,Syria,652,2,23.1
6391,Rahman Corps,Rahman Corps,Faylaq Al-Rahman,Rahman Corps,0,,,,1,,,0,,0,,"14778, 14814, 14815, 14816, 14902, 16006, 16259, 14943, 14944, 16749, 14948, 16112, 15105, 15240, 16061",1,"6390, 6410, 6600, 6825, 7461, 7498",0,,,0,,,1,SNA,7514,0,,,Syria,652,2,23.1
6400,Ajdabiya Revolutionaries Shura Council ,Ajdabiya Revolutionaries Shura Council ,Ajdabiya Revolutionaries Shura Council ,Ajdabiya Revolutionaries Shura Council ,0,,,,1,,,0,,0,,14786,0,,0,,,0,,,0,,,0,,,Libya,620,4,23.1
6403,Zuwaya,Zuwaya,Zuwaya,Zuwaya,0,,,,3,,,0,,0,,14789,0,,0,,,0,,,0,,,0,,,Libya,620,4,23.1
6411,Jaysh al-Thuwar,Jaysh al-Thuwar,Jaysh al-Thuwar,Army of Revolutionaries,0,,,,1,,,0,,0,,14813,1,6419,1,SRF,6011,0,,,1,SDF,6288,0,,,Syria,652,2,23.1
6415,Saraya Jarablus,Saraya Jarablus,Saraya Jarablus,Saraya Jarablus,0,,,,1,,,0,,0,,14813,1,6419,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6416,Tahrir Brigade,Tahrir Brigade,Tahrir Brigade,Tahrir Brigade,0,,,,1,,,0,,0,,14813,1,6419,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6417,Jaysh al-Qasas,Jaysh al-Qasas,Jaysh al-Qasas,Retribution Army,0,,,,1,,,0,,0,,14813,1,6419,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6413,Liwa Thuwar ar-Raqqa,Liwa Thuwar ar-Raqqa,Liwa Thuwar ar-Raqqa,Raqqa Revolutionaries’ Brigade,0,,,,1,,,0,,0,,"14813, 16295, 16300, 16315, 16223",1,"7646, 7649, 7666, 7584, 6419",0,,,0,,,1,SDF,6288,0,,,Syria,652,2,23.1
6418,Liwa Amna' ar-Raqqa,Liwa Amna' ar-Raqqa,Liwa Amna' ar-Raqqa,Brigade of the Trustees of Raqqa,0,,,,1,,,0,,0,,"14813, 16295, 16300, 16315, 16223",1,6419,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6414,Liwa al-Jihad fi Sabeel Allah,Liwa al-Jihad fi Sabeel Allah,Liwa al-Jihad fi Sabeel Allah,Jihad in the Path of God Brigade,0,,,,1,,,0,,0,,"14813, 16295, 16300, 16315, 16223",1,"7666, 6419",0,,,0,,,1,Euphrates Islamic Liberation Front,7645,0,,,Syria,652,2,23.1
7582,Dawn of Freedom Brigades,Ahfad al Mursaleen,Liwa Ahfad al Mursaleen,Descendants of the Messengers Brigade,1,Dawn of Freedom Brigades,Tajamu Alwiya Fajr al-Hurriya,Dawn of Freedom Brigades,1,,,0,,0,,"14813, 16295, 16300, 16315, 16223, 16302, 16312, 16313",1,"7646, 7650, 7662, 7663, 6419",0,,,0,,,0,,,0,,,Syria,652,2,23.1
6434,Nour al-Din Zenki,Nour al-Din Zenki,?araka N?r ad-D?n az-Zank?,Nour al-Din al-Zenki Movement,0,,,,1,,,0,,0,,"15273, 16089, 16140, 16313",1,"7477, 7520, 7663",1,"Mujahideen Army, HTS","6012, 6815",0,,,1,HTS,6815,1,Syrian Liberation Front,7105,"Syria, Turkey","652, 640",2,23.1
6372,Levant Front,Levant Front,al-Jabha al-Shamiya,Levant Front,0,,,,1,,,0,,0,,"14814, 14815, 14901, 14816, 14902, 14943, 14944",1,"6564, 6436, 6495, 6599",0,,,0,,,1,SNA,7514,0,,,Syria,652,2,23.1
6431,Fistaqim Kama Umirat,Fistaqim Kama Umirat,Fistaqim Kama Umirat,Fistaqim Kama Umirat,0,,,,1,,,0,,0,,"14814, 14815, 14901, 14816, 14902, 14943, 14944",1,"6564, 6436, 6495, 6599",1,Mujahideen Army,6012,0,,,0,,,0,,,Syria,652,2,23.1
6430,Jama'at,Jama'at,Jama'at,Jama'at,0,,,,1,,,0,,0,,"14814, 14815, 14901, 14816, 14902, 14943, 14944",1,"6436, 6495",0,,,0,,,0,,,0,,,Syria,652,2,23.1
6424,Fajr al-Khilafa Brigades,Fajr al-Khilafa Brigades,Kataib Fajr al-Khilafa,Dawn of the Caliphate Brigades,0,,,,1,,,0,,0,,"14814, 14815, 14901, 14816, 14902, 14943, 14944",1,"6436, 6495",0,,,0,,,0,,,0,,,Syria,652,2,23.1
6423,Harakat Mujahidi al-Islam,Harakat Mujahidi al-Islam,Harakat Mujahidi al-Islam,Harakat Mujahidi al-Islam,0,,,,1,,,0,,0,,"14814, 14815, 14901, 14816, 14902, 14943, 14944",1,"6436, 6495",0,,,0,,,0,,,0,,,Syria,652,2,23.1
6421,First Regiment,First Regiment,Al-Fawj al-Awl,First Regiment,0,,,,1,,,0,,0,,"14814, 14815, 14901, 14816, 14902, 14943, 14944",1,"6436, 6495",1,Levant Front,6372,0,,,0,,,1,Jaysh al-Nukhba,6597,Syria,652,2,23.1
6481,Sinaloa Cartel - Los Memos faction,Sinaloa Cartel - Los Memos faction,Sinaloa Cartel - Los Memos faction,Sinaloa Cartel - Los Memos faction,0,,,,1,,,0,,0,,14796,0,,0,,,1,Sinaloa Cartel,775,0,,,0,,,Mexico,70,5,23.1
6482,Sinaloa Cartel - Los Salazar faction,Sinaloa Cartel - Los Salazar faction,Sinaloa Cartel - Los Salazar faction,Sinaloa Cartel - Los Salazar faction,0,,,,1,,,0,,0,,14796,0,,0,,,1,Sinaloa Cartel,775,0,,,0,,,Mexico,70,5,23.1
6483,Gulf Cartel - Los Ciclones faction,Gulf Cartel - Los Ciclones faction,Gulf Cartel - Los Ciclones faction,Gulf Cartel - Los Ciclones faction,0,,,,1,,,0,,0,,17069,0,,0,,,1,Gulf Cartel,782,0,,,0,,,Mexico,70,5,23.1
6485,Forces of Damaso,Sinaloa Cartel - Forces of Damaso faction,Cártel de Sinaloa - Fuerzas Especiales Dámaso,Sinaloa Cartel - Forces of Damaso faction,1,Forces of Damaso,,Forces of Damaso,1,,,0,,0,,14800,0,,1,Sinaloa Cartel,775,1,Sinaloa Cartel,775,0,,,0,,,Mexico,70,5,23.1
6486,Sinaloa Cartel - Los 28 faction,Sinaloa Cartel - Los 28 faction,Sinaloa Cartel - Los 28 faction,Sinaloa Cartel - Los 28 faction,0,,,,1,,,0,,0,,14801,0,,0,,,1,Sinaloa Cartel,775,0,,,0,,,Mexico,70,5,23.1
6487,Sinaloa Cartel - El Pepillo faction,Sinaloa Cartel - El Pepillo faction,Sinaloa Cartel - El Pepillo faction,Sinaloa Cartel - El Pepillo faction,0,,,,1,,,0,,0,,14801,0,,0,,,1,Sinaloa Cartel,775,0,,,0,,,Mexico,70,5,23.1
6491,NDC-R,NDC-R,Nduma Défense du Congo - Rénové ,Reformed Nduma Defence of Congo,0,,,,1,,,0,6491,1,6683,"15145, 15392, 15892, 15650, 15769, 16426, 16701, 15059, 16359, 15826, 15849, 17417",1,"6683, 7269, 7288, 8581",1,NDC,3037,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
6496,Bamba,Bamba,Bamba,Bamba,0,,,,3,,,0,,0,,14819,0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
6501,ACC,ACC,Peasant Self-Defence Group of Casanare,Autodefensas Campesinas del Casanare,0,,,,1,,,0,,0,,16761,0,,0,,,0,,,0,,,0,,,Colombia,100,5,23.1
6503,Daoussak (Tuareg),Daoussak (Tuareg),Daoussak (Tuareg),Daoussak (Tuareg),0,,,,3,,,0,,0,,15205,0,,0,,,0,,,0,,,0,,,"Niger, Mali","436, 432",4,23.1
6506,Bloque Central Bolívar,Bloque Central Bolívar,Central Bolivar Bloc,Bloque Central Bolívar,0,,,,1,,,0,14830,0,,14933,0,,1,AUC,771,0,,,0,,,0,,,Colombia,100,5,23.1
6513,RED-TABARA ,FRONABU Tabara,Front National pour la Révolution au Burundi,Burundi National Front,1,"FPM/ADN, RED-TABARA ","Front du peuple murundi/alliance divine pur la nation, Résistance pour un Etat de Droit au Burundi / Umuhari Uharanira Iteka n'Itekane ","Murundi People's Front, 'the Saviours' (FPM-Abatabazi) , Resistance for the Rule of Law in Burundi ",1,287,14842,1,14843,0,,,0,,0,,,0,,,0,,,0,,,Burundi,516,4,23.1
6553,NSA,NSA,Jaysh Suriyah al-Jadid,New Syrian Army,0,,,,1,,,0,,0,,14892,0,,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6422,Liwa al-Sultan Murad,Liwa al-Sultan Murad,Liwa al-Sultan Murad,Sultan Murad Division,0,,,,1,,,0,,0,,"14901, 15246, 16312, 14943, 14944",1,"6564, 6828, 7662, 6599",0,,,0,,,1,SNA,7514,0,,,Syria,652,2,23.1
6438,Liwa Fursan al-Haqq,Liwa Fursan al-Haqq,Liwa Fursan al-Haqq,Knights of Justice Brigade,0,,,,1,,,0,,0,,"14901, 15246, 16312, 14943, 14944",1,6564,0,,,0,,,1,Free Idlib Army,6598,0,,,Syria,652,2,23.1
6560,Liwa Ahrar Souriya,Liwa Ahrar Souriya,Liwa Ahrar Souriya,Liwa Ahrar Souriya,0,,,,1,,,0,,0,,"14901, 15246, 16312, 14943, 14944",1,6564,1,Levant Front,6372,0,,,0,,,0,,,Syria,652,2,23.1
6439,101st Infantry Division,101st Infantry Division,101st Infantry Division,101st Infantry Division,0,,,,1,,,0,,0,,"14901, 15246, 16312, 14943, 14944",1,6564,0,,,0,,,1,Free Idlib Army,6598,0,,,Syria,652,2,23.1
6440,Suqour al-Jabal,Suqour al-Jabal,Liwa’ Suqour al-Jabal?,Mountain Hawks Brigade,0,,,,1,,,0,,0,,"14901, 15246, 16312, 14943, 14944",1,6564,1,SRF,6011,0,,,0,,,0,,,Syria,652,2,23.1
6562,al-Moutasem Brigade,al-Moutasem Brigade,Liwa' muetasim,al-Moutasem Brigade,0,,,,1,,,0,,0,,"14901, 15246, 16312, 14943, 14944, 16619",1,"6564, 6599, 7935",0,,,1,SNA,7514,1,SNA,7514,0,,,Syria,652,2,23.1
6520,Yarmouk Army,Yarmouk Army,Jaish al-Yarmouk,Yarmouk Army,0,,,,1,,,0,,0,,14908,1,6572,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6437,Furqan Brigades,Furqan Brigades,Alwiya al-Furqan,Criterion Brigades,0,,,,1,,,0,,0,,14908,1,6572,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6573,Los Zetas - Jorge Ivan Hernandez Cantu faction,Los Zetas - Jorge Ivan Hernandez Cantu faction,Los Zetas - Jorge Ivan Hernandez Cantu faction,Los Zetas - Jorge Ivan Hernandez Cantu faction,0,,,,1,,,0,,0,,14909,0,,0,,,1,Los Zetas,1088,0,,,0,,,Mexico,70,5,23.1
6574,Los Zetas - Juan Pedro Salvador Saldivar Farias faction,Los Zetas - Juan Pedro Salvador Saldivar Farias faction,Los Zetas - Juan Pedro Salvador Saldivar Farias faction,Los Zetas - Juan Pedro Salvador Saldivar Farias faction,0,,,,1,,,0,,0,,14909,0,,0,,,1,Los Zetas,1088,0,,,0,,,Mexico,70,5,23.1
6578,Maute group,KIM,Khalifah Islamiyah Mindanao,Islamic State Mindanao,1,Maute group,Maute group,Maute group,1,308,14913,1,,0,,,0,,0,,,0,,,0,,,1,IS,234,Philippines,840,3,23.1
6579,MAS,MAS,Muerte a Secuestradores ,Death to Kidnappers,0,,,,1,,,0,14915,0,,,0,,0,,,0,,,0,,,0,,,Colombia,100,5,23.1
6885,Nyatura Love,Nyatura Love,Nyatura - John Love,Nyatura - John Love,0,,,,1,,,0,,0,,15059,1,6585,0,,,0,,,1,CMC,6920,0,,,DR Congo (Zaire),490,4,23.1
6587,Mayi Mayi Mazembe,UPDI-Mazembe,Union des Patriotes pour la Défense des Innocents - Mazembe,Union of Patriots for the Defense of the Innocents - Mazembe,1,Mayi Mayi Mazembe,Maï Maï Mazembe,Mayi Mayi Mazembe,1,,,0,6587,1,6683,"15145, 15497, 15059, 16359",1,6683,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
6590,Kamuina Nsapu,Kamuina Nsapu,Kamuina Nsapu,Kamuina Nsapu,0,,,,1,283,14929,1,15123,0,,,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
6597,Jaysh al-Nukhba,Jaish al-Tahrir,Liberation Army,Liberation Army,1,Jaysh al-Nukhba,Jaysh al-Nukhba, Elite Army,1,,,0,,0,,"14943, 14944, 16140, 16142",1,"7520, 7524, 6599",0,,,0,,,1,National Front for Liberation,7128,0,,,"Syria, Turkey","652, 640",2,23.1
6598,Free Idlib Army,Free Idlib Army,Free Idlib Army,Free Idlib Army,0,,,,1,,,0,,0,,"14943, 14944, 16140, 16142",1,6599,0,,,0,,,0,,,1,National Front for Liberation,7128,"Syria, Turkey","652, 640",2,23.1
6450,Kita'ib al-Safwat al-Islamiya,Kita'ib al-Safwat al-Islamiya,Kita'ib al-Safwat al-Islamiya,Kita'ib al-Safwat al-Islamiya,0,,,,1,,,0,,0,,"14943, 14944, 16140, 16142",1,6599,1,al-Tawhid Brigade,3232,0,,,0,,,0,,,"Syria, Turkey","652, 640",2,23.1
6563,Hamza Division,Hamza Division,Hamza Division,Hamza Division,0,,,,1,,,0,,0,,"14943, 14944, 16140, 16142, 15246, 16619",1,"6828, 6599, 7935",0,,,0,,,1,SNA,7514,0,,,"Syria, Turkey","652, 640",2,23.1
6394,Jaysh Usud al-Sharqiya,Jaysh Usud al-Sharqiya,Jaysh Usud al-Sharqiya,Lions of the East Army,0,,,,1,,,0,,0,,"14948, 16112",1,"6600, 7498",1,Authenticity and Development Front,6393,0,,,1,SNA,7514,0,,,Syria,652,2,23.1
6605,Jaysh al-Asha’er,Jaysh al-Asha’er,Jaysh al-Asha’er,Army of Free Tribes,0,,,,1,,,0,,0,,14955,0,,0,,,0,,,0,,,0,,,Syria,652,2,23.1
6616,Harakit Sawa'id Misr,Harakit Sawa'id Misr,Harakit Sawa'id Misr,Harakit Sawa'id Misr,0,,,,1,391,14973,1,,0,,,0,,0,,,0,,,0,,,0,,,Egypt,651,2,23.1
6632,Panyar Dinka,Panyar Dinka,Panyar Dinka,Panyar Dinka,0,,,,3,,,0,,0,,"14992, 14993",1,6633,0,,,0,,,0,,,0,,,South Sudan,626,4,23.1
6634,Comités locaux de vigilance,Comités locaux de vigilance,Comités locaux de vigilance,Local Vigilante Committees,0,,,,1,,,0,,0,,15211,0,,0,,,0,,,0,,,0,,,Cameroon,471,4,23.1
6640,Awlad Rashid,Awlad Rashid,Awlad Rashid,Awlad Rashid,0,,,,3,,,0,,0,,17333,0,,0,,,0,,,0,,,0,,,Sudan,625,4,23.1
6641,3R,3R,"Retour, Réclamation, Réhabilitation","Return, Reclamation, Rehabilitation",0,,,,1,,,0,15002,0,,15227,0,,0,,,0,,,1,CPC,7870,0,,,Central African Republic,482,4,23.1
6648,Ansaroul Islam,Ansaroul Islam,Ansaroul Islam,Ansaroul Islam,0,,,,1,,,0,15176,0,,,0,,0,,,0,,,0,,,0,,,"Mali, Burkina Faso","432, 439",4,23.1
6659,Ikot-Offiong community,Ikot-Offiong community,Ikot-Offiong community,Ikot-Offiong community,0,,,,3,,,0,,0,,15018,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
6660,Oku Iboku community,Oku Iboku community,Oku Iboku community,Oku Iboku community,0,,,,3,,,0,,0,,15018,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
1304,Lobi,Lobi,Lobi,Lobi,0,,,,3,,,0,,0,,15028,1,6664,0,,,0,,,0,,,0,,,Ivory Coast,437,4,23.1
1306,Koulango ,Koulango ,Koulango,Koulango,0,,,,3,,,0,,0,,15028,1,6664,0,,,0,,,0,,,0,,,Ivory Coast,437,4,23.1
6684,CNRD,CNRD, Conseil national pour le renouveau et la démocratie-Ubwiyunge,National Council for Renewal and Democracy,0,,,,1,374,16081,1,,0,,"15361, 15849",0,,1,FDLR-FOCA,528,0,,,0,,,0,,,"DR Congo (Zaire), Rwanda","490, 517",4,23.1
6685,Uduk,Uduk,Uduk,Uduk,0,,,,3,,,0,,0,,15401,0,,0,,,0,,,0,,,0,,,"Sudan, South Sudan","625, 626",4,23.1
6689,Yurtta Sulh Konseyi,Yurtta Sulh Konseyi,Yurtta Sulh Konseyi,Yurtta Sulh Konseyi,0,,,,1,383,15065,1,,0,,,0,,0,,,0,,,0,,,0,,,Turkey,640,2,23.1
6692,ARSA,HaY,Harakah al-Yaqin,Faith Movement of Arakan,1,ARSA,Arakan Rohingya Salvation Army,Arakan Rohingya Salvation Army,1,223,15069,1,15167,0,,,0,,0,,,0,,,0,,,0,,,"Myanmar (Burma), Bangladesh","775, 771",3,23.1
6695,Mahadi,Mahadi,Mahadi,Mahadi,0,,,,3,,,0,,0,,15072,0,,0,,,0,,,0,,,0,,,Sudan,625,4,23.1
6698,SDB,SDB,Saraya Difaa al-Bengazhi,Benghazi Defence Brigade,0,,,,1,,,0,,0,,15076,0,,0,,,0,,,0,,,0,,,Libya,620,4,23.1
6701,Subol Al-Salam Brigade,Subol Al-Salam Brigade,Subol Al-Salam Brigade,Subol Al-Salam Brigade,0,,,,1,,,0,,0,,15081,0,,0,,,0,,,0,,,0,,,Libya,620,4,23.1
6704,La Nueva Familia,La Nueva Familia,La Nueva Familia,La Nueva Familia,0,,,,1,,,0,,0,,15093,0,,0,,,0,,,0,,,0,,,Mexico,70,5,23.1
6711,DPR,DPR,???????? ???????? ?????????? / Donetskaya narodnaya respublika,Donetsk People's Republic,0,,,,1,13306,15100,1,,0,,,0,,1,United Armed Forces of Novorossiya,5914,0,,,0,,,0,,,Ukraine,369,1,23.1
6712,LPR,LPR,????????? ???????? ?????????? / Luganskaya narodnaya respublika,Lugansk People's Republic,0,,,,1,13306,15101,1,,0,,,0,,1,United Armed Forces of Novorossiya,5914,0,,,0,,,0,,,Ukraine,369,1,23.1
6716,JNIM,JNIM,Jamaat Nusrat al-Islam wal-Muslimin,Group for the Support of Islam and Muslims ,0,,,,1,"11347, 15256, 358, 360, 430","15108, 15174, 15175, 16685, 16955",1,15136,0,,"15162, 15376, 15914, 16207",0,,0,,,0,,,0,,,0,,,"Mali, Burkina Faso, Niger, Togo, Benin","432, 439, 436, 461, 434",4,23.1
6739,Bana Mura,Bana Mura,Bana Mura,Bana Mura,0,,,,1,,,0,15134,0,,,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
6740,MNR,MNR,Mouvement National des Révolutionnaires,National Movement for the Revolution,0,,,,1,283,15135,1,,0,,,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
6743,FDN,FDN,Família do Norte,Family of the North,0,,,,1,,,0,,0,,"15141, 16466",0,,0,,,0,,,0,,,0,,,Brazil,140,5,23.1
6756,Batabwa,Batabwa,Batabwa,Batabwa,0,,,,3,,,0,,0,,15425,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
6765,Wanhihem community,Wanhihem community,Wanhihem community,Wanhihem community,0,,,,3,,,0,,0,,15157,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
6766,Wanikade community,Wanikade community,Wanikade community,Wanikade community,0,,,,3,,,0,,0,,15157,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
6767,Kadara,Kadara,Kadara,Kadara,0,,,,3,,,0,,0,,"15158, 15958",0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
6769,Dozos (Mali),Dozos (Mali),Dozos (Mali),Dozos (Mali),0,,,,1,,,0,15161,0,,15162,0,,0,,,0,,,0,,,0,,,Mali,432,4,23.1
6779,Pangal,Pangal,Pangal,Pangal,0,,,,3,,,0,,0,,15181,0,,0,,,0,,,0,,,0,,,India,750,3,23.1
6792,SPLM/A-North - MA,SPLM/A-North - MA,Harakat Al-Sha’abi Li-Tahrir Al-Sudan-Al-Shamal - Malik Agar faction,SPLM/A-North - Malik Agar faction,0,,,,1,,,1,,0,,15193,0,,1,SPLM/A-North,1123,0,,,1,SRF,1162,0,,,Sudan,625,4,23.1
