conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
271,Iraq,Government of Iraq,116,,PUK,261,,1,Kurdistan,1976,1,1,3,1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,23.1
275,Ethiopia,Government of Ethiopia,97,,"ELF, EPLF","415, 416",,1,Eritrea,1976,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,23.1
288,Chad,Government of Chad,87,,FAN,438,,2,,1976,1,1,3,1966-07-31,4,1976-02-18,1,0,,,483,,,,483,4,23.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1976,1,0,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,23.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1976,2,1,3,1965-07-28,1,1976-12-31,5,0,,,850,,,,850,3,23.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1976,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,23.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1976,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,23.1
309,Sudan,Government of Sudan,112,,National Front,465,,2,,1976,1,0,3,1971-07-22,1,1976-07-02,1,1,1976-07-02,,625,,,,625,4,23.1
315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1976,1,0,3,1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,23.1
318,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,"PF, ZANU","493, 494",,2,,1976,2,1,3,1966-04-29,1,1973-04-04,1,0,,,552,,,,552,4,23.1
322,Bangladesh,Government of Bangladesh,143,,PCJSS,285,,1,Chittagong Hill Tracts,1976,1,0,3,1975-02-28,5,1975-02-28,5,0,,,771,,,,771,3,23.1
325,Pakistan,Government of Pakistan,142,,BLF,1166,,1,Balochistan,1976,1,1,3,1973-05-18,1,1974-12-31,5,0,,,770,,,,770,3,23.1
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567", Government of South Africa,2,,1976,2,1,4,1975-11-11,1,1975-11-11,1,0,,,540,40,,560,540,4,23.1
328,"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),148,,Government of Vietnam (North Vietnam),150,,1,Common Border,1976,1,0,2,1975-05-01,1,1975-12-31,5,0,,,811,,816,,"811, 816",3,23.1
329,Ethiopia,Government of Ethiopia,97,,WSLF,496,,1,Ogaden,1976,1,0,3,1964-01-11,2,1976-10-31,3,0,,,530,,,,530,4,23.1
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,East Timor,1976,2,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,23.1
331,Morocco,Government of Morocco,108,,POLISARIO,563,Government of Algeria,1,Sahrawi Arab Democratic Republic (Western Sahara),1976,1,0,4,1975-09-01,1,1975-11-04,1,0,,,600,,,615,600,4,23.1
363,Ethiopia,Government of Ethiopia,97,,ALF,519,,1,Afar,1976,1,0,3,1975-06-30,3,1975-06-30,3,1,1976-12-31,,530,,,,530,4,23.1
428,Mauritania,Government of Mauritania,74,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1976,1,0,3,1975-12-10,1,1975-12-19,2,0,,,435,,,,435,4,23.1
440,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1976,1,0,3,1973-01-11,2,1973-02-28,4,0,,,775,,,,775,3,23.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1977,1,1,3,1946-07-31,4,1969-09-30,4,0,,,840,,,,840,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1977,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1977,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"ALP, RPF","1048, 1068",,1,Arakan,1977,1,1,3,1948-01-31,4,1964-12-31,6,0,,,775,,,,775,3,23.1
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1977,1,1,3,1949-12-31,6,1961-02-28,4,0,,,775,,,,775,3,23.1
233,Guatemala,Government of Guatemala,11,,"EGP, FAR II","729, 730",,2,,1977,1,1,3,1949-07-18,1,1965-12-31,5,0,,,90,,,,90,5,23.1
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1977,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
240,Thailand,Government of Thailand,147,,CPT,216,,2,,1977,1,1,3,1951-06-30,1,1974-10-31,4,0,,,800,,,,800,3,23.1
247,Argentina,Government of Argentina,26,,"ERP, Montoneros","738, 739",,2,,1977,1,1,3,1955-06-16,1,1974-08-11,2,1,1977-12-31,,160,,,,160,5,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1,Shan,1977,1,1,3,1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,23.1
267,Ethiopia,Government of Ethiopia,97,,"EDU, EPRP","409, 411",,2,,1977,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,23.1
268,"Ethiopia, Somalia",Government of Ethiopia,97,"Government of Cuba, Government of South Yemen",Government of Somalia,95,,1,Ogaden,1977,2,1,2,1964-02-10,2,1977-07-13,1,0,,,530,"40, 680",520,,"520, 530",4,23.1
271,Iraq,Government of Iraq,116,,"KDP-QM, PUK","261, 262",,1,Kurdistan,1977,1,1,3,1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,23.1
275,Ethiopia,Government of Ethiopia,97,Government of South Yemen,"ELF, EPLF","415, 416",,1,Eritrea,1977,2,1,4,1961-09-30,3,1964-03-15,1,0,,,530,680,,,530,4,23.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Morocco, Government of Uganda",FLNC,421,,2,,1977,1,1,4,1964-01-03,1,1977-04-30,3,0,,,490,"500, 600",,,490,4,23.1
288,Chad,Government of Chad,87,,"FAN, FAP","438, 439",,2,,1977,1,1,3,1966-07-31,4,1976-02-18,1,0,,,483,,,,483,4,23.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1977,1,0,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,23.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1977,2,1,3,1965-07-28,1,1976-12-31,5,0,,,850,,,,850,3,23.1
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,,Government of Thailand,147,,1,Common Border,1977,1,0,2,1975-12-15,2,1977-12-31,5,0,,,811,,800,,"800, 811",3,23.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1977,1,0,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,23.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1977,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,23.1
315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1977,1,0,3,1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,23.1
318,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,PF,494,,2,,1977,2,1,3,1966-04-29,1,1973-04-04,1,0,,,552,,,,552,4,23.1
322,Bangladesh,Government of Bangladesh,143,,PCJSS,285,,1,Chittagong Hill Tracts,1977,1,0,3,1975-02-28,5,1975-02-28,5,0,,,771,,,,771,3,23.1
325,Pakistan,Government of Pakistan,142,,BLF,1166,,1,Balochistan,1977,1,1,3,1973-05-18,1,1974-12-31,5,1,1977-07-05,,770,,,,770,3,23.1
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,,1977,2,1,4,1975-11-11,1,1975-11-11,1,0,,,540,40,,,540,4,23.1
328,"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),148,,Government of Vietnam (North Vietnam),150,,1,Common Border,1977,1,0,2,1975-05-01,1,1975-12-31,5,1,1977-12-31,,811,,816,,"811, 816",3,23.1
329,Ethiopia,Government of Ethiopia,97,"Government of Cuba, Government of South Yemen",WSLF,496,Government of Somalia,1,Ogaden,1977,2,1,4,1964-01-11,2,1976-10-31,3,0,,,530,"40, 680",,520,530,4,23.1
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,East Timor,1977,2,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,23.1
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1977,1,0,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,23.1
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,1977,1,0,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,23.1
336,Nicaragua,Government of Nicaragua,14,,FSLN,758,,2,,1977,1,0,3,1974-12-27,2,1977-10-10,1,0,,,93,,,,93,5,23.1
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1977,1,0,3,1974-08-31,4,1977-12-31,5,0,,,530,,,,530,4,23.1
428,Mauritania,Government of Mauritania,74,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1977,1,1,3,1975-12-10,1,1975-12-19,2,0,,,435,,,,435,4,23.1
436,Ethiopia,Government of Ethiopia,97,,SALF,1054,,1,"Arssi, Bale & Sidamo",1977,1,0,3,1977-12-31,5,1977-12-31,5,0,,,530,,,,530,4,23.1
440,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1977,1,0,3,1973-01-11,2,1973-02-28,4,0,,,775,,,,775,3,23.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1978,1,1,3,1946-07-31,4,1969-09-30,4,0,,,840,,,,840,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1978,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1978,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,RPF,1068,,1,Arakan,1978,1,1,3,1948-01-31,4,1964-12-31,6,1,1978-12-31,,775,,,,775,3,23.1
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1978,1,1,3,1949-12-31,6,1961-02-28,4,0,,,775,,,,775,3,23.1
233,Guatemala,Government of Guatemala,11,,"EGP, FAR II","729, 730",,2,,1978,1,1,3,1949-07-18,1,1965-12-31,5,0,,,90,,,,90,5,23.1
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1978,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
240,Thailand,Government of Thailand,147,,CPT,216,,2,,1978,1,1,3,1951-06-30,1,1974-10-31,4,0,,,800,,,,800,3,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1,Shan,1978,1,1,3,1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,23.1
267,Ethiopia,Government of Ethiopia,97,,"EDU, TPLF","410, 411",,2,,1978,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,23.1
268,"Ethiopia, Somalia",Government of Ethiopia,97,"Government of Cuba, Government of South Yemen",Government of Somalia,95,,1,Ogaden,1978,2,1,2,1964-02-10,2,1977-07-13,1,1,1978-03-23,,530,"40, 680",520,,"520, 530",4,23.1
271,Iraq,Government of Iraq,116,,"KDP-QM, PUK","261, 262",,1,Kurdistan,1978,1,1,3,1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,23.1
275,Ethiopia,Government of Ethiopia,97,Government of South Yemen,"ELF, EPLF","415, 416",,1,Eritrea,1978,2,1,4,1961-09-30,3,1964-03-15,1,0,,,530,680,,,530,4,23.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,,FLNC,421,,2,,1978,1,1,3,1964-01-03,1,1977-04-30,3,1,1978-06-15,,490,,,,490,4,23.1
288,Chad,Government of Chad,87,Government of France,FAP,439,,2,,1978,2,1,4,1966-07-31,4,1976-02-18,1,0,,,483,220,,,483,4,23.1
289,Colombia,Government of Colombia,17,,"FARC, M-19","743, 745",,2,,1978,1,0,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,23.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1978,2,1,3,1965-07-28,1,1976-12-31,5,1,1978-12-31,,850,,,,850,3,23.1
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,,Government of Thailand,147,,1,Common Border,1978,1,0,2,1975-12-15,2,1977-12-31,5,1,1978-12-31,,811,,800,,"800, 811",3,23.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1978,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,23.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KNUFNS,271,Government of Vietnam (North Vietnam),2,,1978,2,1,4,1967-04-30,3,1978-12-30,2,0,,,811,,,816,811,3,23.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1978,2,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,23.1
315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1978,1,1,3,1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,23.1
318,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,PF,494,,2,,1978,2,1,3,1966-04-29,1,1973-04-04,1,0,,,552,,,,552,4,23.1
322,Bangladesh,Government of Bangladesh,143,,PCJSS,285,,1,Chittagong Hill Tracts,1978,1,0,3,1975-02-28,5,1975-02-28,5,0,,,771,,,,771,3,23.1
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,,1978,2,1,4,1975-11-11,1,1975-11-11,1,0,,,540,40,,,540,4,23.1
329,Ethiopia,Government of Ethiopia,97,"Government of Cuba, Government of South Yemen",WSLF,496,,1,Ogaden,1978,2,1,4,1964-01-11,2,1976-10-31,3,0,,,530,"40, 680",,,530,4,23.1
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,East Timor,1978,2,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,23.1
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1978,1,0,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,23.1
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,1978,1,0,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,23.1
333,Afghanistan,Government of Afghanistan,130,,PDPA,291,,2,,1978,2,1,3,1975-07-02,6,1978-04-27,1,0,,,700,,,,700,3,23.1
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1978,1,0,2,1974-01-19,1,1978-12-31,5,0,,,710,,816,,"710, 816",3,23.1
336,Nicaragua,Government of Nicaragua,14,,FSLN,758,,2,,1978,2,1,3,1974-12-27,2,1977-10-10,1,0,,,93,,,,93,5,23.1
342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1978,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,23.1
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1978,1,0,3,1974-08-31,4,1977-12-31,5,1,1978-12-31,,530,,,,530,4,23.1
427,"Tanzania, Uganda",Government of Tanzania,92,,Government of Uganda,90,,1,Kagera Salient,1978,1,0,2,1978-11-11,2,1978-11-15,2,1,1978-11-16,,510,,500,,"500, 510",4,23.1
428,Mauritania,Government of Mauritania,74,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1978,1,1,3,1975-12-10,1,1975-12-19,2,1,1978-12-31,,435,,,,435,4,23.1
436,Ethiopia,Government of Ethiopia,97,,SALF,1054,,1,"Arssi, Bale & Sidamo",1978,1,0,3,1977-12-31,5,1977-12-31,5,0,,,530,,,,530,4,23.1
440,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1978,1,0,3,1973-01-11,2,1973-02-28,4,0,,,775,,,,775,3,23.1
205,Iran,Government of Iran,114,,KDPI,164,,1,Kurdistan,1979,2,1,3,1946-05-31,3,1979-12-31,5,0,,,630,,,,630,2,23.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1979,1,1,3,1946-07-31,4,1969-09-30,4,0,,,840,,,,840,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1979,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1979,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,NDF,199,,2,,1979,1,1,3,1948-03-15,1,1979-03-31,4,0,,,678,,,,678,2,23.1
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1979,1,1,3,1949-12-31,6,1961-02-28,4,0,,,775,,,,775,3,23.1
233,Guatemala,Government of Guatemala,11,,"EGP, FAR II, ORPA","729, 730, 731",,2,,1979,1,1,3,1949-07-18,1,1965-12-31,5,0,,,90,,,,90,5,23.1
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1979,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
240,Thailand,Government of Thailand,147,,CPT,216,,2,,1979,1,1,3,1951-06-30,1,1974-10-31,4,0,,,800,,,,800,3,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1,Shan,1979,1,1,3,1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,23.1
267,Ethiopia,Government of Ethiopia,97,,TPLF,410,,2,,1979,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,23.1
271,Iraq,Government of Iraq,116,,KDP,260,,1,Kurdistan,1979,1,1,3,1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,23.1
275,Ethiopia,Government of Ethiopia,97,,"ELF, EPLF","415, 416",,1,Eritrea,1979,2,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,23.1
288,Chad,Government of Chad,87,,"FAN, FAP","438, 439",,2,,1979,2,1,3,1966-07-31,4,1976-02-18,1,0,,,483,,,,483,4,23.1
289,Colombia,Government of Colombia,17,,"FARC, M-19","743, 745",,2,,1979,1,1,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,23.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1979,1,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,23.1
299,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1979,1,0,3,1966-02-23,1,1979-06-16,1,0,,,652,,,,652,2,23.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148," Government of Laos, Government of Vietnam (North Vietnam)","KNUFNS, KPNLF, KR","270, 271, 272", Government of Vietnam (North Vietnam),2,,1979,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,"812, 816",,816,811,3,23.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1979,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,23.1
314,Uganda,Government of Uganda,90,Government of Libya,"Fronasa, Kikosi Maalum, UNLF","476, 478, 479",Government of Tanzania,2,,1979,1,1,4,1971-01-25,1,1979-01-22,2,0,,,500,620,,510,500,4,23.1
315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1979,1,1,3,1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,23.1
316,El Salvador,Government of El Salvador,13,,"ERP, FPL","753, 754",,2,,1979,1,0,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,23.1
318,Zimbabwe (Rhodesia),Government of Zimbabwe (Rhodesia),101,,PF,494,,2,,1979,2,1,3,1966-04-29,1,1973-04-04,1,1,1979-12-21,,552,,,,552,4,23.1
320,"South Yemen, Yemen (North Yemen)",Government of South Yemen,124,,Government of Yemen (North Yemen),123,,3,Common border,1979,1,0,2,1972-02-21,1,1979-03-30,4,1,1979-03-30,,680,,678,,"678, 680",2,23.1
322,Bangladesh,Government of Bangladesh,143,,PCJSS,285,,1,Chittagong Hill Tracts,1979,1,0,3,1975-02-28,5,1975-02-28,5,0,,,771,,,,771,3,23.1
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,,1979,2,1,4,1975-11-11,1,1975-11-11,1,0,,,540,40,,,540,4,23.1
329,Ethiopia,Government of Ethiopia,97,Government of Cuba,WSLF,496,,1,Ogaden,1979,1,1,4,1964-01-11,2,1976-10-31,3,0,,,530,40,,,530,4,23.1
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,East Timor,1979,1,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,23.1
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1979,2,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,23.1
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,1979,1,0,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,23.1
333,Afghanistan,Government of Afghanistan,130,,Jam'iyyat-i Islami-yi Afghanistan,292,,2,,1979,2,1,3,1975-07-02,6,1978-04-27,1,0,,,700,,,,700,3,23.1
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1979,2,1,2,1974-01-19,1,1978-12-31,5,0,,,710,,816,,"710, 816",3,23.1
335,India,Government of India,141,,TNV,305,,1,Tripura,1979,1,0,3,1979-07-09,1,1979-12-31,5,0,,,750,,,,750,3,23.1
336,Nicaragua,Government of Nicaragua,14,,FSLN,758,,2,,1979,2,1,3,1974-12-27,2,1977-10-10,1,1,1979-07-19,,93,,,,93,5,23.1
338,Iran,Government of Iran,114,,MEK,308,,2,,1979,1,0,3,1972-08-13,1,1979-12-31,5,0,,,630,,,,630,2,23.1
339,Iran,Government of Iran,114,,APCO,311,,1,Arabistan,1979,1,0,3,1979-05-30,1,1979-05-31,1,0,,,630,,,,630,2,23.1
340,Saudi Arabia,Government of Saudi Arabia,122,,JSM,312,,2,,1979,1,0,3,1979-11-20,1,1979-11-20,1,1,1979-12-04,,670,,,,670,2,23.1
342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1979,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,23.1
431,"Afghanistan, Russia (Soviet Union)",Government of Afghanistan,130,,Government of Russia (Soviet Union),57,,2,,1979,1,0,2,1979-12-27,1,1979-12-27,1,1,1979-12-28,,700,,365,,"365, 700","1, 3",23.1
436,Ethiopia,Government of Ethiopia,97,,SALF,1054,,1,"Arssi, Bale & Sidamo",1979,1,0,3,1977-12-31,5,1977-12-31,5,0,,,530,,,,530,4,23.1
440,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1979,1,0,3,1973-01-11,2,1973-02-28,4,0,,,775,,,,775,3,23.1
205,Iran,Government of Iran,114,,KDPI,164,,1,Kurdistan,1980,2,1,3,1946-05-31,3,1979-12-31,5,0,,,630,,,,630,2,23.1
209,Philippines,Government of Philippines,154,,CPP,169,,2,,1980,1,1,3,1946-07-31,4,1969-09-30,4,0,,,840,,,,840,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1980,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1980,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,,NDF,199,,2,,1980,1,1,3,1948-03-15,1,1979-03-31,4,0,,,678,,,,678,2,23.1
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1980,1,1,3,1949-12-31,6,1961-02-28,4,0,,,775,,,,775,3,23.1
233,Guatemala,Government of Guatemala,11,,"EGP, FAR II, ORPA","729, 730, 731",,2,,1980,1,1,3,1949-07-18,1,1965-12-31,5,0,,,90,,,,90,5,23.1
234,Israel,Government of Israel,121,,"PLO, Rejectionist Front","1067, 204",,1,Palestine,1980,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
240,Thailand,Government of Thailand,147,,CPT,216,,2,,1980,1,1,3,1951-06-30,1,1974-10-31,4,0,,,800,,,,800,3,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1,Shan,1980,1,1,3,1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,23.1
267,Ethiopia,Government of Ethiopia,97,,TPLF,410,,2,,1980,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,23.1
268,"Ethiopia, Somalia",Government of Ethiopia,97,Government of Cuba,Government of Somalia,95,,1,Ogaden,1980,1,1,2,1964-02-10,2,1980-05-31,3,1,1980-12-03,,530,40,520,,"520, 530",4,23.1
271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1,Kurdistan,1980,1,1,3,1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,23.1
275,Ethiopia,Government of Ethiopia,97,,"ELF, EPLF","415, 416",,1,Eritrea,1980,1,1,3,1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,23.1
288,Chad,Government of Chad,87,Government of Libya,FAN,438,,2,,1980,2,1,4,1966-07-31,4,1976-02-18,1,0,,,483,620,,,483,4,23.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,1980,1,1,3,1964-12-31,5,1964-12-31,5,0,,,100,,,,100,5,23.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1980,2,1,3,1966-08-26,1,1966-12-31,5,0,,,560,,,,560,4,23.1
299,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1980,1,0,3,1966-02-23,1,1979-06-16,1,0,,,652,,,,652,2,23.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),"KPNLF, KR","270, 272",,2,,1980,1,1,4,1967-04-30,3,1978-12-30,2,0,,,811,816,,,811,3,23.1
308,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1980,1,1,3,1970-08-20,1,1970-08-20,1,0,,,840,,,,840,3,23.1
314,Uganda,Government of Uganda,90,Government of Tanzania,FUNA,480,,2,,1980,1,1,4,1971-01-25,1,1979-01-22,2,0,,,500,510,,,500,4,23.1
315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1,Northern Ireland,1980,1,1,3,1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,23.1
316,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1980,1,0,3,1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,23.1
