Entity,Code,Year,Annual CO₂ emissions (per capita)
French Guiana,GUF,1981,4.6786995
French Guiana,GUF,1982,4.9588647
French Guiana,GUF,1983,4.9749136
French Guiana,GUF,1984,4.3338213
French Guiana,GUF,1985,4.2140613
French Guiana,GUF,1986,3.9773345
French Guiana,GUF,1987,4.283095
French Guiana,GUF,1988,5.009201
French Guiana,GUF,1989,6.1640406
French Guiana,GUF,1990,6.320541
French Guiana,GUF,1991,6.8487215
French Guiana,GUF,1992,6.665894
French Guiana,GUF,1993,6.8284564
French Guiana,GUF,1994,5.8424783
French Guiana,GUF,1995,5.2768807
French Guiana,GUF,1996,4.195408
French Guiana,GUF,1997,3.7655735
French Guiana,GUF,1998,4.2855935
French Guiana,GUF,1999,3.3104012
French Guiana,GUF,2000,3.1069436
French Guiana,GUF,2001,3.2842574
French Guiana,GUF,2002,2.8479502
French Guiana,GUF,2003,3.4810603
French Guiana,GUF,2004,3.274582
French Guiana,GUF,2005,2.964585
French Guiana,GUF,2006,2.445121
French Guiana,GUF,2007,2.8215716
French Guiana,GUF,2008,2.6665506
French Guiana,GUF,2009,3.431645
French Guiana,GUF,2010,3.1191146
French Guiana,GUF,2011,3.0466263
French Guiana,GUF,2012,2.947211
French Guiana,GUF,2013,2.822473
French Guiana,GUF,2014,2.7435386
French Guiana,GUF,2015,2.7247825
French Guiana,GUF,2016,2.7254941
French Guiana,GUF,2017,2.6240277
French Guiana,GUF,2018,2.5400438
French Guiana,GUF,2019,2.5341055
French Guiana,GUF,2020,2.2385952
French Guiana,GUF,2021,2.189799
French Polynesia,PYF,1955,0.59026164
French Polynesia,PYF,1956,0.5720754
French Polynesia,PYF,1957,0.6493411
French Polynesia,PYF,1958,0.6341059
French Polynesia,PYF,1959,0.35377893
French Polynesia,PYF,1960,0.4317496
French Polynesia,PYF,1961,0.6743041
French Polynesia,PYF,1962,0.53384143
French Polynesia,PYF,1963,0.71706444
French Polynesia,PYF,1964,0.69271487
French Polynesia,PYF,1965,0.8538629
French Polynesia,PYF,1966,1.181924
French Polynesia,PYF,1967,1.3134103
French Polynesia,PYF,1968,1.4009687
French Polynesia,PYF,1969,1.4164617
French Polynesia,PYF,1970,1.6469929
French Polynesia,PYF,1971,1.8601421
French Polynesia,PYF,1972,1.7093201
French Polynesia,PYF,1973,1.5955384
French Polynesia,PYF,1974,1.5969977
French Polynesia,PYF,1975,1.5195926
French Polynesia,PYF,1976,1.8273048
French Polynesia,PYF,1977,1.8440849
French Polynesia,PYF,1978,2.0255206
French Polynesia,PYF,1979,1.7791119
French Polynesia,PYF,1980,1.7916323
French Polynesia,PYF,1981,1.9523747
French Polynesia,PYF,1982,1.9332875
French Polynesia,PYF,1983,2.3532302
French Polynesia,PYF,1984,2.5206053
French Polynesia,PYF,1985,3.1446452
French Polynesia,PYF,1986,3.1643229
French Polynesia,PYF,1987,3.1081445
French Polynesia,PYF,1988,2.8511782
French Polynesia,PYF,1989,2.6249213
French Polynesia,PYF,1990,2.0827255
French Polynesia,PYF,1991,2.0236986
French Polynesia,PYF,1992,1.8851084
French Polynesia,PYF,1993,1.9161552
French Polynesia,PYF,1994,1.9471215
French Polynesia,PYF,1995,1.8679824
French Polynesia,PYF,1996,1.8538095
French Polynesia,PYF,1997,1.9006137
French Polynesia,PYF,1998,1.8554419
French Polynesia,PYF,1999,2.018798
French Polynesia,PYF,2000,2.2777808
French Polynesia,PYF,2001,2.671999
French Polynesia,PYF,2002,2.6439867
French Polynesia,PYF,2003,2.812229
French Polynesia,PYF,2004,2.7157505
French Polynesia,PYF,2005,2.8926067
French Polynesia,PYF,2006,2.8388844
French Polynesia,PYF,2007,2.7658994
French Polynesia,PYF,2008,2.8338716
French Polynesia,PYF,2009,2.829524
French Polynesia,PYF,2010,3.2535033
French Polynesia,PYF,2011,3.1081867
French Polynesia,PYF,2012,3.05556
French Polynesia,PYF,2013,3.052941
French Polynesia,PYF,2014,2.9324133
French Polynesia,PYF,2015,2.9006019
French Polynesia,PYF,2016,2.9581404
French Polynesia,PYF,2017,2.914275
French Polynesia,PYF,2018,2.9423785
French Polynesia,PYF,2019,2.921616
French Polynesia,PYF,2020,3.0610032
French Polynesia,PYF,2021,3.1239517
Gabon,GAB,1959,0.043293573
Gabon,GAB,1960,0.2569495
Gabon,GAB,1961,0.31748173
Gabon,GAB,1962,0.16725439
Gabon,GAB,1963,0.13758841
Gabon,GAB,1964,0.35293487
Gabon,GAB,1965,0.39481172
Gabon,GAB,1966,0.68565464
Gabon,GAB,1967,1.7916172
Gabon,GAB,1968,3.4173086
Gabon,GAB,1969,2.4504504
Gabon,GAB,1970,3.484896
Gabon,GAB,1971,4.6633363
Gabon,GAB,1972,4.398227
Gabon,GAB,1973,8.357027
Gabon,GAB,1974,8.395977
Gabon,GAB,1975,8.086423
Gabon,GAB,1976,8.404322
Gabon,GAB,1977,9.074897
Gabon,GAB,1978,10.608645
Gabon,GAB,1979,9.239645
Gabon,GAB,1980,8.843728
Gabon,GAB,1981,8.536793
Gabon,GAB,1982,8.28735
Gabon,GAB,1983,6.791496
Gabon,GAB,1984,7.174634
Gabon,GAB,1985,7.3539786
Gabon,GAB,1986,5.6236663
Gabon,GAB,1987,4.430225
Gabon,GAB,1988,4.6435585
Gabon,GAB,1989,6.0192156
Gabon,GAB,1990,4.562103
Gabon,GAB,1991,4.4769115
Gabon,GAB,1992,4.739436
Gabon,GAB,1993,4.6693387
Gabon,GAB,1994,4.0004435
Gabon,GAB,1995,4.105353
Gabon,GAB,1996,4.13191
Gabon,GAB,1997,4.047083
Gabon,GAB,1998,4.096583
Gabon,GAB,1999,3.8591852
Gabon,GAB,2000,3.667544
Gabon,GAB,2001,3.6521785
Gabon,GAB,2002,3.3866458
Gabon,GAB,2003,3.3474615
Gabon,GAB,2004,3.2868829
Gabon,GAB,2005,3.3317552
Gabon,GAB,2006,2.7576385
Gabon,GAB,2007,2.6388352
Gabon,GAB,2008,2.601791
Gabon,GAB,2009,2.5598545
Gabon,GAB,2010,2.7953904
Gabon,GAB,2011,2.781508
Gabon,GAB,2012,3.0651555
Gabon,GAB,2013,3.1157205
Gabon,GAB,2014,3.238363
Gabon,GAB,2015,3.1922517
Gabon,GAB,2016,3.1260996
Gabon,GAB,2017,2.9369884
Gabon,GAB,2018,2.7335813
Gabon,GAB,2019,2.557198
Gabon,GAB,2020,2.483145
Gabon,GAB,2021,2.4399939
Gambia,GMB,1950,0.047771625
Gambia,GMB,1951,0.046582293
Gambia,GMB,1952,0.034048248
Gambia,GMB,1953,0.03317018
Gambia,GMB,1954,0.04307459
Gambia,GMB,1955,0.041948594
Gambia,GMB,1956,0.051065207
Gambia,GMB,1957,0.05967103
Gambia,GMB,1958,0.067769915
Gambia,GMB,1959,0.04710904
Gambia,GMB,1960,0.04583942
Gambia,GMB,1961,0.05351314
Gambia,GMB,1962,0.06073091
Gambia,GMB,1963,0.067511015
Gambia,GMB,1964,0.06566544
Gambia,GMB,1965,0.063872255
Gambia,GMB,1966,0.0698998
Gambia,GMB,1967,0.06797227
Gambia,GMB,1968,0.07340273
Gambia,GMB,1969,0.09272392
Gambia,GMB,1970,0.09008569
Gambia,GMB,1971,0.10096853
Gambia,GMB,1972,0.117653355
Gambia,GMB,1973,0.10785782
Gambia,GMB,1974,0.10470014
Gambia,GMB,1975,0.1614039
Gambia,GMB,1976,0.15655692
Gambia,GMB,1977,0.17422275
Gambia,GMB,1978,0.20688723
Gambia,GMB,1979,0.21082734
Gambia,GMB,1980,0.21924946
Gambia,GMB,1981,0.21209042
Gambia,GMB,1982,0.20984153
Gambia,GMB,1983,0.20264289
Gambia,GMB,1984,0.20878632
Gambia,GMB,1985,0.2011858
Gambia,GMB,1986,0.18134777
Gambia,GMB,1987,0.19431943
Gambia,GMB,1988,0.19066511
Gambia,GMB,1989,0.17958306
Gambia,GMB,1990,0.19013189
Gambia,GMB,1991,0.18260114
Gambia,GMB,1992,0.17553559
Gambia,GMB,1993,0.17875971
Gambia,GMB,1994,0.1731905
Gambia,GMB,1995,0.17403233
Gambia,GMB,1996,0.17187542
Gambia,GMB,1997,0.16970652
Gambia,GMB,1998,0.17831025
Gambia,GMB,1999,0.19677696
Gambia,GMB,2000,0.1911599
Gambia,GMB,2001,0.20308006
Gambia,GMB,2002,0.1949666
Gambia,GMB,2003,0.18948542
Gambia,GMB,2004,0.19771783
Gambia,GMB,2005,0.19419204
Gambia,GMB,2006,0.20340128
Gambia,GMB,2007,0.19722487
Gambia,GMB,2008,0.19924594
Gambia,GMB,2009,0.19899006
Gambia,GMB,2010,0.21939169
Gambia,GMB,2011,0.22187002
Gambia,GMB,2012,0.21688679
Gambia,GMB,2013,0.20002297
Gambia,GMB,2014,0.23098522
Gambia,GMB,2015,0.25856218
Gambia,GMB,2016,0.2545749
Gambia,GMB,2017,0.24927379
Gambia,GMB,2018,0.24277644
Gambia,GMB,2019,0.23950748
Gambia,GMB,2020,0.2384809
Gambia,GMB,2021,0.24837817
Georgia,GEO,1830,0.00006383903
Georgia,GEO,1831,0.000075910226
Georgia,GEO,1832,0.00005014668
Georgia,GEO,1833,0.000062113344
Georgia,GEO,1850,0.000330421
Georgia,GEO,1855,0.00095813867
Georgia,GEO,1858,0.0013095936
Georgia,GEO,1859,0.0013761801
Georgia,GEO,1860,0.0018021448
Georgia,GEO,1861,0.0022684294
Georgia,GEO,1862,0.002027915
Georgia,GEO,1863,0.0021041236
Georgia,GEO,1864,0.002339279
Georgia,GEO,1865,0.0022154248
Georgia,GEO,1866,0.006937017
Georgia,GEO,1867,0.007889228
Georgia,GEO,1868,0.0065039317
Georgia,GEO,1869,0.008743374
Georgia,GEO,1870,0.009403043
Georgia,GEO,1871,0.012580039
Georgia,GEO,1872,0.01279802
Georgia,GEO,1873,0.011903193
Georgia,GEO,1874,0.014318149
Georgia,GEO,1875,0.016330766
Georgia,GEO,1876,0.020092431
Georgia,GEO,1877,0.020319976
Georgia,GEO,1878,0.02631657
Georgia,GEO,1879,0.026759056
Georgia,GEO,1880,0.031107584
Georgia,GEO,1881,0.03246918
Georgia,GEO,1882,0.03389115
Georgia,GEO,1883,0.038225975
Georgia,GEO,1884,0.038460415
Georgia,GEO,1885,0.04151385
Georgia,GEO,1886,0.042193037
Georgia,GEO,1887,0.04424381
Georgia,GEO,1888,0.04573326
Georgia,GEO,1889,0.04894372
Georgia,GEO,1890,0.054927163
Georgia,GEO,1891,0.059930895
Georgia,GEO,1892,0.062864974
Georgia,GEO,1893,0.073019356
Georgia,GEO,1894,0.073697895
Georgia,GEO,1895,0.0839161
Georgia,GEO,1896,0.084654786
Georgia,GEO,1897,0.09699459
Georgia,GEO,1898,0.1078005
Georgia,GEO,1899,0.12392808
Georgia,GEO,1900,0.13911857
Georgia,GEO,1901,0.14153492
Georgia,GEO,1902,0.1354658
Georgia,GEO,1903,0.13131443
Georgia,GEO,1904,0.1447787
Georgia,GEO,1905,0.12806578
Georgia,GEO,1906,0.14475481
Georgia,GEO,1907,0.16067404
Georgia,GEO,1908,0.16019934
Georgia,GEO,1909,0.1675824
Georgia,GEO,1910,0.16286317
Georgia,GEO,1911,0.16732833
Georgia,GEO,1912,0.18783413
Georgia,GEO,1913,0.20220451
Georgia,GEO,1914,0.18084612
Georgia,GEO,1915,0.16449304
Georgia,GEO,1916,0.17373782
Georgia,GEO,1917,0.1584511
Georgia,GEO,1918,0.06261673
Georgia,GEO,1919,0.052997455
Georgia,GEO,1920,0.047888078
Georgia,GEO,1921,0.05146145
Georgia,GEO,1922,0.06218953
Georgia,GEO,1923,0.06807297
Georgia,GEO,1924,0.080365315
Georgia,GEO,1925,0.07859813
Georgia,GEO,1926,0.11284523
Georgia,GEO,1927,0.1390213
Georgia,GEO,1928,0.15132783
Georgia,GEO,1929,0.16149642
Georgia,GEO,1930,0.21841772
Georgia,GEO,1931,0.2602474
Georgia,GEO,1932,0.29020223
Georgia,GEO,1933,0.32187033
Georgia,GEO,1934,0.3854444
Georgia,GEO,1935,0.43172455
Georgia,GEO,1936,0.48976326
Georgia,GEO,1937,0.49678054
Georgia,GEO,1938,0.5196167
Georgia,GEO,1939,0.52123153
Georgia,GEO,1940,0.6193447
Georgia,GEO,1941,0.53898984
Georgia,GEO,1942,0.2929232
Georgia,GEO,1943,0.30293167
Georgia,GEO,1944,0.43531236
Georgia,GEO,1945,0.4548591
Georgia,GEO,1946,0.5052447
Georgia,GEO,1947,0.6022345
Georgia,GEO,1948,0.63387275
Georgia,GEO,1949,0.71258986
Georgia,GEO,1950,0.7835299
Georgia,GEO,1951,0.83870494
Georgia,GEO,1952,0.8874306
Georgia,GEO,1953,0.92722833
Georgia,GEO,1954,0.9991801
Georgia,GEO,1955,1.1180602
Georgia,GEO,1956,1.2097491
Georgia,GEO,1957,1.3044013
Georgia,GEO,1958,1.3708386
Georgia,GEO,1959,1.4170061
Georgia,GEO,1960,1.4497037
Georgia,GEO,1961,1.4698309
Georgia,GEO,1962,1.5170434
Georgia,GEO,1963,1.6001846
Georgia,GEO,1964,1.6750313
Georgia,GEO,1965,1.7501863
Georgia,GEO,1966,1.8184562
Georgia,GEO,1967,1.8689357
Georgia,GEO,1968,1.8889112
Georgia,GEO,1969,1.9345077
Georgia,GEO,1970,2.0079756
Georgia,GEO,1971,2.1169868
Georgia,GEO,1972,2.2137477
Georgia,GEO,1973,2.293483
Georgia,GEO,1974,2.3669195
Georgia,GEO,1975,2.4726832
Georgia,GEO,1976,2.5496972
Georgia,GEO,1977,2.6175344
Georgia,GEO,1978,2.6884363
Georgia,GEO,1979,2.6919322
Georgia,GEO,1980,2.7780113
Georgia,GEO,1981,2.708282
Georgia,GEO,1982,2.7393541
Georgia,GEO,1983,2.7575684
Georgia,GEO,1984,2.7612102
Georgia,GEO,1985,2.954431
Georgia,GEO,1986,2.896122
Georgia,GEO,1987,2.9042127
Georgia,GEO,1988,2.9940884
Georgia,GEO,1989,2.9741008
Georgia,GEO,1990,2.9578822
Georgia,GEO,1991,2.9822226
Georgia,GEO,1992,2.9158175
Georgia,GEO,1993,1.9338229
Georgia,GEO,1994,1.2140758
Georgia,GEO,1995,0.46954393
Georgia,GEO,1996,0.8514128
Georgia,GEO,1997,0.9539292
Georgia,GEO,1998,1.0931224
Georgia,GEO,1999,0.9809935
Georgia,GEO,2000,1.0551473
Georgia,GEO,2001,0.9005507
Georgia,GEO,2002,0.82537556
Georgia,GEO,2003,0.9296572
Georgia,GEO,2004,1.0718614
Georgia,GEO,2005,1.2666893
Georgia,GEO,2006,1.5498016
Georgia,GEO,2007,1.6294355
Georgia,GEO,2008,1.3683547
Georgia,GEO,2009,1.5915183
Georgia,GEO,2010,1.6180118
Georgia,GEO,2011,2.0421784
Georgia,GEO,2012,2.1697433
Georgia,GEO,2013,2.1163492
Georgia,GEO,2014,2.368345
Georgia,GEO,2015,2.5870674
Georgia,GEO,2016,2.6696846
Georgia,GEO,2017,2.6969206
Georgia,GEO,2018,2.6674635
Georgia,GEO,2019,2.8959723
Georgia,GEO,2020,2.8387778
Georgia,GEO,2021,2.929708
Germany,DEU,1800,0.044171557
Germany,DEU,1801,0.029240523
Germany,DEU,1802,0.029754901
Germany,DEU,1803,0.02830634
Germany,DEU,1804,0.05245813
Germany,DEU,1805,0.053302526
Germany,DEU,1806,0.047273606
Germany,DEU,1807,0.13335954
Germany,DEU,1808,0.043796904
Germany,DEU,1809,0.044674568
Germany,DEU,1810,0.046192635
Germany,DEU,1811,0.04306568
Germany,DEU,1812,0.041702244
Germany,DEU,1813,0.04004199
Germany,DEU,1814,0.039072905
Germany,DEU,1815,0.044824384
Germany,DEU,1816,0.1021735
Germany,DEU,1817,0.14253065
Germany,DEU,1818,0.14646468
Germany,DEU,1819,0.13376212
Germany,DEU,1820,0.1361196
Germany,DEU,1821,0.1402481
Germany,DEU,1822,0.14235331
Germany,DEU,1823,0.15628752
Germany,DEU,1824,0.12372251
Germany,DEU,1825,0.16412507
Germany,DEU,1826,0.15657145
Germany,DEU,1827,0.16771843
Germany,DEU,1828,0.16573869
Germany,DEU,1829,0.13103831
Germany,DEU,1830,0.17101406
Germany,DEU,1831,0.16203187
Germany,DEU,1832,0.12038958
Germany,DEU,1833,0.1513005
Germany,DEU,1834,0.15085933
Germany,DEU,1835,0.16690293
Germany,DEU,1836,0.17388494
Germany,DEU,1837,0.19722018
Germany,DEU,1838,0.21752897
Germany,DEU,1839,0.22798942
Germany,DEU,1840,0.29514763
Germany,DEU,1841,0.3044165
Germany,DEU,1842,0.34398574
Germany,DEU,1843,0.32294974
Germany,DEU,1844,0.33847037
Germany,DEU,1845,0.38910353
Germany,DEU,1846,0.40357685
Germany,DEU,1847,0.42012787
Germany,DEU,1848,0.38629287
Germany,DEU,1849,0.40705645
Germany,DEU,1850,0.4490097
Germany,DEU,1851,0.49647328
Germany,DEU,1852,0.5601497
Germany,DEU,1853,0.60221237
Germany,DEU,1854,0.70180196
Germany,DEU,1855,0.8183968
Germany,DEU,1856,0.87816346
Germany,DEU,1857,0.92877984
Germany,DEU,1858,0.9969994
Germany,DEU,1859,0.9394867
Germany,DEU,1860,1.003471
Germany,DEU,1861,1.1302289
Germany,DEU,1862,1.2347139
Germany,DEU,1863,1.3269968
Germany,DEU,1864,1.5084821
Germany,DEU,1865,1.6752176
Germany,DEU,1866,1.6456321
Germany,DEU,1867,1.7929425
Germany,DEU,1868,1.9109488
Germany,DEU,1869,1.9752913
Germany,DEU,1870,1.9321979
Germany,DEU,1871,2.1301944
Germany,DEU,1872,2.2750201
Germany,DEU,1873,2.4034545
Germany,DEU,1874,1.7304846
Germany,DEU,1875,2.4273689
Germany,DEU,1876,2.446672
Germany,DEU,1877,2.370372
Germany,DEU,1878,2.4199347
Germany,DEU,1879,2.538891
Germany,DEU,1880,2.8224943
Germany,DEU,1881,3.013424
Germany,DEU,1882,3.1931138
Germany,DEU,1883,3.3704581
Germany,DEU,1884,3.4352546
Germany,DEU,1885,3.481745
Germany,DEU,1886,3.4883993
Germany,DEU,1887,3.611334
Germany,DEU,1888,3.9121675
Germany,DEU,1889,4.1315155
Germany,DEU,1890,4.27808
Germany,DEU,1891,4.48249
Germany,DEU,1892,4.307531
Germany,DEU,1893,4.3616033
Germany,DEU,1894,4.473088
Germany,DEU,1895,4.580699
Germany,DEU,1896,4.858754
Germany,DEU,1897,5.115586
Germany,DEU,1898,5.2635717
Germany,DEU,1899,5.5158305
Germany,DEU,1900,5.8584833
Germany,DEU,1901,5.752767
Germany,DEU,1902,5.5575953
Germany,DEU,1903,5.893571
Germany,DEU,1904,6.0174766
Germany,DEU,1905,6.3640666
Germany,DEU,1906,5.935062
Germany,DEU,1907,7.143025
Germany,DEU,1908,7.10769
Germany,DEU,1909,7.010511
Germany,DEU,1910,6.9526906
Germany,DEU,1911,7.1282573
Germany,DEU,1912,7.752086
Germany,DEU,1913,8.3334255
Germany,DEU,1914,7.776015
Germany,DEU,1915,7.2489376
Germany,DEU,1916,7.8622327
Germany,DEU,1917,8.25984
Germany,DEU,1918,7.9522567
Germany,DEU,1919,6.1275907
Germany,DEU,1920,6.7833967
Germany,DEU,1921,7.458013
Germany,DEU,1922,7.145081
Germany,DEU,1923,5.1726303
Germany,DEU,1924,6.9938426
Germany,DEU,1925,7.0439167
Germany,DEU,1926,6.312412
Germany,DEU,1927,7.301617
Germany,DEU,1928,7.61232
Germany,DEU,1929,8.073647
Germany,DEU,1930,6.871657
Germany,DEU,1931,5.700178
Germany,DEU,1932,5.096256
Germany,DEU,1933,5.315258
Germany,DEU,1934,5.9089975
Germany,DEU,1935,6.495202
Germany,DEU,1936,7.124051
Germany,DEU,1937,7.9784474
Germany,DEU,1938,8.4533
Germany,DEU,1939,9.071787
Germany,DEU,1940,9.120772
Germany,DEU,1941,9.196745
Germany,DEU,1942,9.298256
Germany,DEU,1943,9.478794
Germany,DEU,1944,8.392185
Germany,DEU,1945,1.626086
Germany,DEU,1946,3.8143752
Germany,DEU,1947,4.4693284
Germany,DEU,1948,5.3269467
Germany,DEU,1949,6.0961905
Germany,DEU,1950,7.19634
Germany,DEU,1951,8.145513
Germany,DEU,1952,8.628649
Germany,DEU,1953,8.796514
Germany,DEU,1954,9.289286
Germany,DEU,1955,10.158266
Germany,DEU,1956,10.719962
Germany,DEU,1957,10.838651
Germany,DEU,1958,10.48539
Germany,DEU,1959,10.413412
Germany,DEU,1960,11.140283
Germany,DEU,1961,11.342258
Germany,DEU,1962,11.903436
Germany,DEU,1963,12.640986
Germany,DEU,1964,12.846404
Germany,DEU,1965,12.626699
Germany,DEU,1966,12.417618
Germany,DEU,1967,12.13148
Germany,DEU,1968,12.683064
Germany,DEU,1969,13.485031
Germany,DEU,1970,13.104639
Germany,DEU,1971,13.2112875
Germany,DEU,1972,13.243054
Germany,DEU,1973,13.801618
Germany,DEU,1974,13.517167
Germany,DEU,1975,12.767827
Germany,DEU,1976,13.920135
Germany,DEU,1977,13.456805
Germany,DEU,1978,13.822353
Germany,DEU,1979,14.347402
Germany,DEU,1980,14.142085
Germany,DEU,1981,13.497203
Germany,DEU,1982,13.087596
Germany,DEU,1983,13.041849
Germany,DEU,1984,13.320402
Germany,DEU,1985,13.448401
Germany,DEU,1986,13.46307
Germany,DEU,1987,13.221041
Germany,DEU,1988,13.112342
Germany,DEU,1989,12.783045
Germany,DEU,1990,13.254084
Germany,DEU,1991,12.704247
Germany,DEU,1992,12.038421
Germany,DEU,1993,11.862709
Germany,DEU,1994,11.615575
Germany,DEU,1995,11.570214
Germany,DEU,1996,11.7920065
Germany,DEU,1997,11.430682
Germany,DEU,1998,11.319463
Germany,DEU,1999,10.978242
Germany,DEU,2000,11.027999
Germany,DEU,2001,11.239027
Germany,DEU,2002,11.04386
Germany,DEU,2003,11.071457
Germany,DEU,2004,10.910218
Germany,DEU,2005,10.667155
Germany,DEU,2006,10.815008
Germany,DEU,2007,10.485129
Germany,DEU,2008,10.521234
Germany,DEU,2009,9.720574
Germany,DEU,2010,10.237197
Germany,DEU,2011,9.934633
Germany,DEU,2012,9.978385
Germany,DEU,2013,10.176317
Germany,DEU,2014,9.678314
Germany,DEU,2015,9.6932535
Germany,DEU,2016,9.720951
Germany,DEU,2017,9.50829
Germany,DEU,2018,9.100585
Germany,DEU,2019,8.504699
Germany,DEU,2020,7.672972
Germany,DEU,2021,8.08974
Ghana,GHA,1950,0.12555853
Ghana,GHA,1951,0.16774818
Ghana,GHA,1952,0.1616053
Ghana,GHA,1953,0.18402201
Ghana,GHA,1954,0.17593743
Ghana,GHA,1955,0.20164824
Ghana,GHA,1956,0.17725094
Ghana,GHA,1957,0.20609188
Ghana,GHA,1958,0.21037275
Ghana,GHA,1959,0.1977108
Ghana,GHA,1960,0.21152182
Ghana,GHA,1961,0.18915194
Ghana,GHA,1962,0.1967568
Ghana,GHA,1963,0.23089617
Ghana,GHA,1964,0.21580581
Ghana,GHA,1965,0.21765703
Ghana,GHA,1966,0.17955275
Ghana,GHA,1967,0.18194926
Ghana,GHA,1968,0.2092458
Ghana,GHA,1969,0.19553903
Ghana,GHA,1970,0.29583293
Ghana,GHA,1971,0.2515703
Ghana,GHA,1972,0.2584084
Ghana,GHA,1973,0.25644848
Ghana,GHA,1974,0.2956708
Ghana,GHA,1975,0.26852822
Ghana,GHA,1976,0.23090638
Ghana,GHA,1977,0.27634045
Ghana,GHA,1978,0.26492608
Ghana,GHA,1979,0.23005363
Ghana,GHA,1980,0.21474952
Ghana,GHA,1981,0.24808548
Ghana,GHA,1982,0.24063891
Ghana,GHA,1983,0.280267
Ghana,GHA,1984,0.19239762
Ghana,GHA,1985,0.2418553
Ghana,GHA,1986,0.21689184
Ghana,GHA,1987,0.22805268
Ghana,GHA,1988,0.23250222
Ghana,GHA,1989,0.21890268
Ghana,GHA,1990,0.2454124
Ghana,GHA,1991,0.26567963
Ghana,GHA,1992,0.22545542
Ghana,GHA,1993,0.25892806
Ghana,GHA,1994,0.29863018
