raceId,year,round,circuitId,name,date,time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
747,1960,2,6,"Monaco Grand Prix","1960-05-29",\N,"http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
748,1960,3,19,"Indianapolis 500","1960-05-30",\N,"http://en.wikipedia.org/wiki/1960_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
749,1960,4,39,"Dutch Grand Prix","1960-06-06",\N,"http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
750,1960,5,13,"Belgian Grand Prix","1960-06-19",\N,"http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
751,1960,6,55,"French Grand Prix","1960-07-03",\N,"http://en.wikipedia.org/wiki/1960_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
752,1960,7,9,"British Grand Prix","1960-07-16",\N,"http://en.wikipedia.org/wiki/1960_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
753,1960,8,59,"Portuguese Grand Prix","1960-08-14",\N,"http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
754,1960,9,14,"Italian Grand Prix","1960-09-04",\N,"http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
755,1960,10,60,"United States Grand Prix","1960-11-20",\N,"http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
756,1959,1,6,"Monaco Grand Prix","1959-05-10",\N,"http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
757,1959,2,19,"Indianapolis 500","1959-05-30",\N,"http://en.wikipedia.org/wiki/1959_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
758,1959,3,39,"Dutch Grand Prix","1959-05-31",\N,"http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
759,1959,4,55,"French Grand Prix","1959-07-05",\N,"http://en.wikipedia.org/wiki/1959_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
760,1959,5,58,"British Grand Prix","1959-07-18",\N,"http://en.wikipedia.org/wiki/1959_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
761,1959,6,61,"German Grand Prix","1959-08-02",\N,"http://en.wikipedia.org/wiki/1959_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
762,1959,7,62,"Portuguese Grand Prix","1959-08-23",\N,"http://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
763,1959,8,14,"Italian Grand Prix","1959-09-13",\N,"http://en.wikipedia.org/wiki/1959_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
764,1959,9,63,"United States Grand Prix","1959-12-12",\N,"http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
765,1958,1,25,"Argentine Grand Prix","1958-01-19",\N,"http://en.wikipedia.org/wiki/1958_Argentine_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
766,1958,2,6,"Monaco Grand Prix","1958-05-18",\N,"http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
767,1958,3,39,"Dutch Grand Prix","1958-05-26",\N,"http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
768,1958,4,19,"Indianapolis 500","1958-05-30",\N,"http://en.wikipedia.org/wiki/1958_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
769,1958,5,13,"Belgian Grand Prix","1958-06-15",\N,"http://en.wikipedia.org/wiki/1958_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
770,1958,6,55,"French Grand Prix","1958-07-06",\N,"http://en.wikipedia.org/wiki/1958_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
771,1958,7,9,"British Grand Prix","1958-07-19",\N,"http://en.wikipedia.org/wiki/1958_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
772,1958,8,20,"German Grand Prix","1958-08-03",\N,"http://en.wikipedia.org/wiki/1958_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
773,1958,9,59,"Portuguese Grand Prix","1958-08-24",\N,"http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
774,1958,10,14,"Italian Grand Prix","1958-09-07",\N,"http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
775,1958,11,64,"Moroccan Grand Prix","1958-10-19",\N,"http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
776,1957,1,25,"Argentine Grand Prix","1957-01-13",\N,"http://en.wikipedia.org/wiki/1957_Argentine_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
777,1957,2,6,"Monaco Grand Prix","1957-05-19",\N,"http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
778,1957,3,19,"Indianapolis 500","1957-05-30",\N,"http://en.wikipedia.org/wiki/1957_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
779,1957,4,53,"French Grand Prix","1957-07-07",\N,"http://en.wikipedia.org/wiki/1957_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
780,1957,5,58,"British Grand Prix","1957-07-20",\N,"http://en.wikipedia.org/wiki/1957_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
781,1957,6,20,"German Grand Prix","1957-08-04",\N,"http://en.wikipedia.org/wiki/1957_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
782,1957,7,65,"Pescara Grand Prix","1957-08-18",\N,"http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
783,1957,8,14,"Italian Grand Prix","1957-09-08",\N,"http://en.wikipedia.org/wiki/1957_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
784,1956,1,25,"Argentine Grand Prix","1956-01-22",\N,"http://en.wikipedia.org/wiki/1956_Argentine_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
785,1956,2,6,"Monaco Grand Prix","1956-05-13",\N,"http://en.wikipedia.org/wiki/1956_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
786,1956,3,19,"Indianapolis 500","1956-05-30",\N,"http://en.wikipedia.org/wiki/1956_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
787,1956,4,13,"Belgian Grand Prix","1956-06-03",\N,"http://en.wikipedia.org/wiki/1956_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
788,1956,5,55,"French Grand Prix","1956-07-01",\N,"http://en.wikipedia.org/wiki/1956_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
789,1956,6,9,"British Grand Prix","1956-07-14",\N,"http://en.wikipedia.org/wiki/1956_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
790,1956,7,20,"German Grand Prix","1956-08-05",\N,"http://en.wikipedia.org/wiki/1956_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
791,1956,8,14,"Italian Grand Prix","1956-09-02",\N,"http://en.wikipedia.org/wiki/1956_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
792,1955,1,25,"Argentine Grand Prix","1955-01-16",\N,"http://en.wikipedia.org/wiki/1955_Argentine_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
793,1955,2,6,"Monaco Grand Prix","1955-05-22",\N,"http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
794,1955,3,19,"Indianapolis 500","1955-05-30",\N,"http://en.wikipedia.org/wiki/1955_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
795,1955,4,13,"Belgian Grand Prix","1955-06-05",\N,"http://en.wikipedia.org/wiki/1955_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
796,1955,5,39,"Dutch Grand Prix","1955-06-19",\N,"http://en.wikipedia.org/wiki/1955_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
797,1955,6,58,"British Grand Prix","1955-07-16",\N,"http://en.wikipedia.org/wiki/1955_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
798,1955,7,14,"Italian Grand Prix","1955-09-11",\N,"http://en.wikipedia.org/wiki/1955_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
799,1954,1,25,"Argentine Grand Prix","1954-01-17",\N,"http://en.wikipedia.org/wiki/1954_Argentine_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
800,1954,2,19,"Indianapolis 500","1954-05-31",\N,"http://en.wikipedia.org/wiki/1954_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
801,1954,3,13,"Belgian Grand Prix","1954-06-20",\N,"http://en.wikipedia.org/wiki/1954_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
802,1954,4,55,"French Grand Prix","1954-07-04",\N,"http://en.wikipedia.org/wiki/1954_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
803,1954,5,9,"British Grand Prix","1954-07-17",\N,"http://en.wikipedia.org/wiki/1954_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
804,1954,6,20,"German Grand Prix","1954-08-01",\N,"http://en.wikipedia.org/wiki/1954_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
805,1954,7,66,"Swiss Grand Prix","1954-08-22",\N,"http://en.wikipedia.org/wiki/1954_Swiss_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
806,1954,8,14,"Italian Grand Prix","1954-09-05",\N,"http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
807,1954,9,67,"Spanish Grand Prix","1954-10-24",\N,"http://en.wikipedia.org/wiki/1954_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
808,1953,1,25,"Argentine Grand Prix","1953-01-18",\N,"http://en.wikipedia.org/wiki/1953_Argentine_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
809,1953,2,19,"Indianapolis 500","1953-05-30",\N,"http://en.wikipedia.org/wiki/1953_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
810,1953,3,39,"Dutch Grand Prix","1953-06-07",\N,"http://en.wikipedia.org/wiki/1953_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
811,1953,4,13,"Belgian Grand Prix","1953-06-21",\N,"http://en.wikipedia.org/wiki/1953_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
812,1953,5,55,"French Grand Prix","1953-07-05",\N,"http://en.wikipedia.org/wiki/1953_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
813,1953,6,9,"British Grand Prix","1953-07-18",\N,"http://en.wikipedia.org/wiki/1953_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
814,1953,7,20,"German Grand Prix","1953-08-02",\N,"http://en.wikipedia.org/wiki/1953_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
815,1953,8,66,"Swiss Grand Prix","1953-08-23",\N,"http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
816,1953,9,14,"Italian Grand Prix","1953-09-13",\N,"http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
817,1952,1,66,"Swiss Grand Prix","1952-05-18",\N,"http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
818,1952,2,19,"Indianapolis 500","1952-05-30",\N,"http://en.wikipedia.org/wiki/1952_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
819,1952,3,13,"Belgian Grand Prix","1952-06-22",\N,"http://en.wikipedia.org/wiki/1952_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
820,1952,4,53,"French Grand Prix","1952-07-06",\N,"http://en.wikipedia.org/wiki/1952_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
821,1952,5,9,"British Grand Prix","1952-07-19",\N,"http://en.wikipedia.org/wiki/1952_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
822,1952,6,20,"German Grand Prix","1952-08-03",\N,"http://en.wikipedia.org/wiki/1952_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
823,1952,7,39,"Dutch Grand Prix","1952-08-17",\N,"http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
824,1952,8,14,"Italian Grand Prix","1952-09-07",\N,"http://en.wikipedia.org/wiki/1952_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
825,1951,1,66,"Swiss Grand Prix","1951-05-27",\N,"http://en.wikipedia.org/wiki/1951_Swiss_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
826,1951,2,19,"Indianapolis 500","1951-05-30",\N,"http://en.wikipedia.org/wiki/1951_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
827,1951,3,13,"Belgian Grand Prix","1951-06-17",\N,"http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
828,1951,4,55,"French Grand Prix","1951-07-01",\N,"http://en.wikipedia.org/wiki/1951_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
829,1951,5,9,"British Grand Prix","1951-07-14",\N,"http://en.wikipedia.org/wiki/1951_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
830,1951,6,20,"German Grand Prix","1951-07-29",\N,"http://en.wikipedia.org/wiki/1951_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
831,1951,7,14,"Italian Grand Prix","1951-09-16",\N,"http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
832,1951,8,67,"Spanish Grand Prix","1951-10-28",\N,"http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
833,1950,1,9,"British Grand Prix","1950-05-13",\N,"http://en.wikipedia.org/wiki/1950_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
834,1950,2,6,"Monaco Grand Prix","1950-05-21",\N,"http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
835,1950,3,19,"Indianapolis 500","1950-05-30",\N,"http://en.wikipedia.org/wiki/1950_Indianapolis_500",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
836,1950,4,66,"Swiss Grand Prix","1950-06-04",\N,"http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
837,1950,5,13,"Belgian Grand Prix","1950-06-18",\N,"http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
838,1950,6,55,"French Grand Prix","1950-07-02",\N,"http://en.wikipedia.org/wiki/1950_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
839,1950,7,14,"Italian Grand Prix","1950-09-03",\N,"http://en.wikipedia.org/wiki/1950_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
841,2011,1,1,"Australian Grand Prix","2011-03-27","06:00:00","http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
842,2011,2,2,"Malaysian Grand Prix","2011-04-10","08:00:00","http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
843,2011,3,17,"Chinese Grand Prix","2011-04-17","07:00:00","http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
844,2011,4,5,"Turkish Grand Prix","2011-05-08","12:00:00","http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
845,2011,5,4,"Spanish Grand Prix","2011-05-22","12:00:00","http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
846,2011,6,6,"Monaco Grand Prix","2011-05-29","12:00:00","http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
847,2011,7,7,"Canadian Grand Prix","2011-06-12","17:00:00","http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
848,2011,8,12,"European Grand Prix","2011-06-26","12:00:00","http://en.wikipedia.org/wiki/2011_European_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
849,2011,9,9,"British Grand Prix","2011-07-10","12:00:00","http://en.wikipedia.org/wiki/2011_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
850,2011,10,20,"German Grand Prix","2011-07-24","12:00:00","http://en.wikipedia.org/wiki/2011_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
851,2011,11,11,"Hungarian Grand Prix","2011-07-31","12:00:00","http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
852,2011,12,13,"Belgian Grand Prix","2011-08-28","12:00:00","http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
853,2011,13,14,"Italian Grand Prix","2011-09-11","12:00:00","http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
854,2011,14,15,"Singapore Grand Prix","2011-09-25","12:00:00","http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
855,2011,15,22,"Japanese Grand Prix","2011-10-09","06:00:00","http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
856,2011,16,35,"Korean Grand Prix","2011-10-16","06:00:00","http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
857,2011,17,68,"Indian Grand Prix","2011-10-30","09:30:00","http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
858,2011,18,24,"Abu Dhabi Grand Prix","2011-11-13","13:00:00","http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
859,2011,19,18,"Brazilian Grand Prix","2011-11-27","16:00:00","http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
860,2012,1,1,"Australian Grand Prix","2012-03-18","06:00:00","http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
861,2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00","http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
862,2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00","http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
863,2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00","http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
864,2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00","http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
865,2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00","http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
866,2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00","http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
867,2012,8,12,"European Grand Prix","2012-06-24","12:00:00","http://en.wikipedia.org/wiki/2012_European_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
868,2012,9,9,"British Grand Prix","2012-07-08","12:00:00","http://en.wikipedia.org/wiki/2012_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
869,2012,10,10,"German Grand Prix","2012-07-22","12:00:00","http://en.wikipedia.org/wiki/2012_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
870,2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00","http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
871,2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00","http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
872,2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00","http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
873,2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00","http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
874,2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00","http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
875,2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00","http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
876,2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00","http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
877,2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00","http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
878,2012,19,69,"United States Grand Prix","2012-11-18","19:00:00","http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
879,2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00","http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
880,2013,1,1,"Australian Grand Prix","2013-03-17","06:00:00","http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
881,2013,2,2,"Malaysian Grand Prix","2013-03-24","08:00:00","http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
882,2013,3,17,"Chinese Grand Prix","2013-04-14","07:00:00","http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
883,2013,4,3,"Bahrain Grand Prix","2013-04-21","12:00:00","http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
884,2013,5,4,"Spanish Grand Prix","2013-05-12","12:00:00","http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
885,2013,6,6,"Monaco Grand Prix","2013-05-26","12:00:00","http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
886,2013,7,7,"Canadian Grand Prix","2013-06-09","18:00:00","http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
887,2013,8,9,"British Grand Prix","2013-06-30","12:00:00","http://en.wikipedia.org/wiki/2013_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
888,2013,9,20,"German Grand Prix","2013-07-07","12:00:00","http://en.wikipedia.org/wiki/2013_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
890,2013,10,11,"Hungarian Grand Prix","2013-07-28","12:00:00","http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
891,2013,11,13,"Belgian Grand Prix","2013-08-25","12:00:00","http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
892,2013,12,14,"Italian Grand Prix","2013-09-08","12:00:00","http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
893,2013,13,15,"Singapore Grand Prix","2013-09-22","12:00:00","http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
894,2013,14,35,"Korean Grand Prix","2013-10-06","06:00:00","http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
895,2013,15,22,"Japanese Grand Prix","2013-10-13","06:00:00","http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
896,2013,16,68,"Indian Grand Prix","2013-10-27","09:30:00","http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
897,2013,17,24,"Abu Dhabi Grand Prix","2013-11-03","13:00:00","http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
